geo_id,year,deped_id,total_teacher_male,total_teacher_female,total_teachers,total_student_male,total_student_female,total_student_enrollment
HND-009450,2013,100700104,-99,-99,-99,-99.0,-99.0,13.0
HND-009451,2013,100700105,-99,-99,-99,-99.0,-99.0,14.0
HND-009452,2013,100700106,-99,-99,-99,-99.0,-99.0,12.0
HND-009453,2013,100700117,-99,-99,-99,-99.0,-99.0,23.0
HND-009454,2013,100700122,-99,-99,-99,-99.0,-99.0,18.0
HND-009455,2013,100700123,-99,-99,-99,-99.0,-99.0,61.0
HND-009456,2013,100700138,-99,-99,-99,-99.0,-99.0,9.0
HND-009457,2013,100700139,-99,-99,-99,-99.0,-99.0,29.0
HND-009458,2013,100700141,-99,-99,-99,-99.0,-99.0,17.0
HND-009459,2013,100700142,-99,-99,-99,-99.0,-99.0,14.0
HND-009460,2013,100700144,-99,-99,-99,-99.0,-99.0,23.0
HND-009461,2013,100700145,-99,-99,-99,-99.0,-99.0,23.0
HND-009462,2013,100700151,-99,-99,-99,-99.0,-99.0,28.0
HND-009463,2013,100700153,-99,-99,-99,-99.0,-99.0,7.0
HND-009464,2013,100700154,-99,-99,-99,-99.0,-99.0,5.0
HND-009465,2013,100700155,-99,-99,-99,-99.0,-99.0,45.0
HND-009466,2013,100800002,-99,-99,-99,-99.0,-99.0,36.0
HND-009467,2013,100800003,-99,-99,-99,-99.0,-99.0,117.0
HND-009468,2013,100800004,-99,-99,-99,-99.0,-99.0,61.0
HND-009469,2013,100800005,-99,-99,-99,-99.0,-99.0,40.0
HND-009470,2013,100800006,-99,-99,-99,-99.0,-99.0,132.0
HND-009471,2013,100800007,-99,-99,-99,-99.0,-99.0,17.0
HND-009472,2013,100800008,-99,-99,-99,-99.0,-99.0,38.0
HND-009473,2013,100800009,-99,-99,-99,-99.0,-99.0,9.0
HND-009474,2013,100800010,-99,-99,-99,-99.0,-99.0,57.0
HND-009475,2013,100800011,-99,-99,-99,-99.0,-99.0,43.0
HND-009476,2013,100800012,-99,-99,-99,-99.0,-99.0,26.0
HND-009477,2013,100800013,-99,-99,-99,-99.0,-99.0,282.0
HND-009478,2013,100800014,-99,-99,-99,-99.0,-99.0,14.0
HND-009479,2013,100800019,-99,-99,-99,-99.0,-99.0,31.0
HND-009480,2013,100800020,-99,-99,-99,-99.0,-99.0,21.0
HND-009481,2013,100900002,-99,-99,-99,-99.0,-99.0,123.0
HND-009482,2013,100900003,-99,-99,-99,-99.0,-99.0,66.0
HND-009483,2013,100900004,-99,-99,-99,-99.0,-99.0,29.0
HND-009484,2013,100900005,-99,-99,-99,-99.0,-99.0,257.0
HND-009485,2013,100900006,-99,-99,-99,-99.0,-99.0,157.0
HND-009486,2013,100900007,-99,-99,-99,-99.0,-99.0,116.0
HND-009487,2013,100900008,-99,-99,-99,-99.0,-99.0,44.0
HND-009488,2013,100900009,-99,-99,-99,-99.0,-99.0,98.0
HND-009489,2013,100900010,-99,-99,-99,-99.0,-99.0,59.0
HND-009490,2013,100900011,-99,-99,-99,-99.0,-99.0,69.0
HND-009491,2013,100900012,-99,-99,-99,-99.0,-99.0,60.0
HND-009492,2013,100900013,-99,-99,-99,-99.0,-99.0,35.0
HND-009493,2013,100900014,-99,-99,-99,-99.0,-99.0,72.0
HND-009494,2013,100900015,-99,-99,-99,-99.0,-99.0,96.0
HND-009495,2013,100900016,-99,-99,-99,-99.0,-99.0,68.0
HND-009496,2013,100900017,-99,-99,-99,-99.0,-99.0,48.0
HND-009497,2013,100900018,-99,-99,-99,-99.0,-99.0,42.0
HND-009498,2013,100900020,-99,-99,-99,-99.0,-99.0,53.0
HND-009499,2013,100900021,-99,-99,-99,-99.0,-99.0,48.0
HND-009500,2013,100900022,-99,-99,-99,-99.0,-99.0,147.0
HND-009501,2013,100900023,-99,-99,-99,-99.0,-99.0,49.0
HND-009502,2013,100900024,-99,-99,-99,-99.0,-99.0,106.0
HND-009503,2013,100900025,-99,-99,-99,-99.0,-99.0,44.0
HND-009504,2013,100900026,-99,-99,-99,-99.0,-99.0,75.0
HND-009505,2013,100900027,-99,-99,-99,-99.0,-99.0,57.0
HND-009506,2013,100900028,-99,-99,-99,-99.0,-99.0,80.0
HND-009507,2013,100900029,-99,-99,-99,-99.0,-99.0,46.0
HND-009508,2013,100900030,-99,-99,-99,-99.0,-99.0,68.0
HND-009509,2013,100900031,-99,-99,-99,-99.0,-99.0,71.0
HND-009510,2013,100900032,-99,-99,-99,-99.0,-99.0,43.0
HND-009511,2013,100900033,-99,-99,-99,-99.0,-99.0,49.0
HND-009512,2013,100900034,-99,-99,-99,-99.0,-99.0,85.0
HND-009513,2013,100900036,-99,-99,-99,-99.0,-99.0,14.0
HND-009514,2013,100900038,-99,-99,-99,-99.0,-99.0,15.0
HND-009516,2013,100900041,-99,-99,-99,-99.0,-99.0,22.0
HND-009517,2013,100900044,-99,-99,-99,-99.0,-99.0,19.0
HND-009518,2013,100900046,-99,-99,-99,-99.0,-99.0,20.0
HND-009519,2013,100900048,-99,-99,-99,-99.0,-99.0,24.0
HND-009520,2013,100900049,-99,-99,-99,-99.0,-99.0,20.0
HND-009521,2013,100900051,-99,-99,-99,-99.0,-99.0,65.0
HND-009522,2013,100900053,-99,-99,-99,-99.0,-99.0,11.0
HND-009523,2013,100900055,-99,-99,-99,-99.0,-99.0,16.0
HND-009524,2013,100900058,-99,-99,-99,-99.0,-99.0,10.0
HND-009525,2013,100900063,-99,-99,-99,-99.0,-99.0,60.0
HND-009526,2013,100900064,-99,-99,-99,-99.0,-99.0,48.0
HND-009527,2013,100900067,-99,-99,-99,-99.0,-99.0,44.0
HND-009528,2013,100900068,-99,-99,-99,-99.0,-99.0,28.0
HND-009529,2013,100900070,-99,-99,-99,-99.0,-99.0,8.0
HND-009530,2013,100900072,-99,-99,-99,-99.0,-99.0,22.0
HND-009531,2013,100900073,-99,-99,-99,-99.0,-99.0,22.0
HND-009532,2013,100900074,-99,-99,-99,-99.0,-99.0,19.0
HND-009533,2013,100900075,-99,-99,-99,-99.0,-99.0,50.0
HND-009534,2013,100900076,-99,-99,-99,-99.0,-99.0,42.0
HND-009536,2013,100900131,-99,-99,-99,-99.0,-99.0,8.0
HND-009537,2013,100900132,-99,-99,-99,-99.0,-99.0,35.0
HND-009538,2013,100900149,-99,-99,-99,-99.0,-99.0,34.0
HND-009539,2013,100900152,-99,-99,-99,-99.0,-99.0,8.0
HND-009540,2013,100900154,-99,-99,-99,-99.0,-99.0,8.0
HND-009545,2013,101000001,-99,-99,-99,-99.0,-99.0,92.0
HND-009546,2013,101000002,-99,-99,-99,-99.0,-99.0,43.0
HND-009547,2013,101000003,-99,-99,-99,-99.0,-99.0,17.0
HND-009548,2013,101000004,-99,-99,-99,-99.0,-99.0,64.0
HND-009549,2013,101000005,-99,-99,-99,-99.0,-99.0,48.0
HND-009550,2013,101000006,-99,-99,-99,-99.0,-99.0,48.0
HND-009551,2013,101000007,-99,-99,-99,-99.0,-99.0,14.0
HND-009552,2013,101000008,-99,-99,-99,-99.0,-99.0,10.0
HND-009553,2013,101000009,-99,-99,-99,-99.0,-99.0,164.0
HND-009554,2013,101000010,-99,-99,-99,-99.0,-99.0,22.0
HND-009555,2013,101000011,-99,-99,-99,-99.0,-99.0,80.0
HND-009556,2013,101000012,-99,-99,-99,-99.0,-99.0,80.0
HND-009557,2013,101000013,-99,-99,-99,-99.0,-99.0,40.0
HND-009558,2013,101000014,-99,-99,-99,-99.0,-99.0,181.0
HND-009559,2013,101000015,-99,-99,-99,-99.0,-99.0,48.0
HND-009560,2013,101000017,-99,-99,-99,-99.0,-99.0,66.0
HND-009561,2013,101000019,-99,-99,-99,-99.0,-99.0,44.0
HND-009562,2013,101000020,-99,-99,-99,-99.0,-99.0,14.0
HND-009563,2013,101000021,-99,-99,-99,-99.0,-99.0,31.0
HND-009564,2013,101000022,-99,-99,-99,-99.0,-99.0,15.0
HND-009566,2013,101000024,-99,-99,-99,-99.0,-99.0,16.0
HND-009567,2013,101000025,-99,-99,-99,-99.0,-99.0,15.0
HND-009568,2013,101000026,-99,-99,-99,-99.0,-99.0,18.0
HND-009569,2013,101000027,-99,-99,-99,-99.0,-99.0,37.0
HND-009572,2013,101000030,-99,-99,-99,-99.0,-99.0,9.0
HND-009573,2013,101000031,-99,-99,-99,-99.0,-99.0,16.0
HND-009574,2013,101000032,-99,-99,-99,-99.0,-99.0,10.0
HND-009575,2013,101000034,-99,-99,-99,-99.0,-99.0,5.0
HND-009576,2013,101000036,-99,-99,-99,-99.0,-99.0,6.0
HND-009577,2013,101000037,-99,-99,-99,-99.0,-99.0,8.0
HND-009578,2013,101000038,-99,-99,-99,-99.0,-99.0,5.0
HND-009580,2013,101000054,-99,-99,-99,-99.0,-99.0,5.0
HND-009581,2013,101000055,-99,-99,-99,-99.0,-99.0,10.0
HND-009582,2013,101100001,-99,-99,-99,-99.0,-99.0,344.0
HND-009583,2013,101100002,-99,-99,-99,-99.0,-99.0,138.0
HND-009584,2013,101100003,-99,-99,-99,-99.0,-99.0,44.0
HND-009585,2013,101100004,-99,-99,-99,-99.0,-99.0,147.0
HND-009586,2013,101100005,-99,-99,-99,-99.0,-99.0,119.0
HND-009587,2013,101100006,-99,-99,-99,-99.0,-99.0,49.0
HND-009588,2013,101100007,-99,-99,-99,-99.0,-99.0,26.0
HND-009590,2013,101100010,-99,-99,-99,-99.0,-99.0,80.0
HND-009591,2013,101100011,-99,-99,-99,-99.0,-99.0,12.0
HND-009592,2013,101100012,-99,-99,-99,-99.0,-99.0,19.0
HND-009593,2013,101100013,-99,-99,-99,-99.0,-99.0,41.0
HND-009594,2013,101100022,-99,-99,-99,-99.0,-99.0,13.0
HND-009595,2013,101100023,-99,-99,-99,-99.0,-99.0,32.0
HND-009596,2013,101100024,-99,-99,-99,-99.0,-99.0,8.0
HND-009597,2013,101100026,-99,-99,-99,-99.0,-99.0,16.0
HND-009599,2013,101200005,-99,-99,-99,-99.0,-99.0,319.0
HND-009600,2013,101200006,-99,-99,-99,-99.0,-99.0,80.0
HND-009601,2013,101200007,-99,-99,-99,-99.0,-99.0,51.0
HND-009602,2013,101200008,-99,-99,-99,-99.0,-99.0,77.0
HND-009603,2013,101200009,-99,-99,-99,-99.0,-99.0,85.0
HND-009604,2013,101200010,-99,-99,-99,-99.0,-99.0,302.0
HND-009605,2013,101200011,-99,-99,-99,-99.0,-99.0,96.0
HND-009606,2013,101200012,-99,-99,-99,-99.0,-99.0,64.0
HND-009607,2013,101200013,-99,-99,-99,-99.0,-99.0,82.0
HND-009608,2013,101200014,-99,-99,-99,-99.0,-99.0,39.0
HND-009609,2013,101200015,-99,-99,-99,-99.0,-99.0,123.0
HND-009610,2013,101200016,-99,-99,-99,-99.0,-99.0,105.0
HND-009611,2013,101200017,-99,-99,-99,-99.0,-99.0,42.0
HND-009612,2013,101200018,-99,-99,-99,-99.0,-99.0,15.0
HND-009613,2013,101200019,-99,-99,-99,-99.0,-99.0,77.0
HND-009614,2013,101200020,-99,-99,-99,-99.0,-99.0,79.0
HND-009615,2013,101200021,-99,-99,-99,-99.0,-99.0,49.0
HND-009617,2013,101200023,-99,-99,-99,-99.0,-99.0,79.0
HND-009618,2013,101200024,-99,-99,-99,-99.0,-99.0,79.0
HND-009619,2013,101200025,-99,-99,-99,-99.0,-99.0,43.0
HND-009620,2013,101200026,-99,-99,-99,-99.0,-99.0,33.0
HND-009621,2013,101200029,-99,-99,-99,-99.0,-99.0,53.0
HND-009622,2013,101200030,-99,-99,-99,-99.0,-99.0,64.0
HND-009623,2013,101200032,-99,-99,-99,-99.0,-99.0,108.0
HND-009624,2013,101200033,-99,-99,-99,-99.0,-99.0,27.0
HND-009625,2013,101200034,-99,-99,-99,-99.0,-99.0,45.0
HND-009626,2013,101200035,-99,-99,-99,-99.0,-99.0,21.0
HND-009627,2013,101200036,-99,-99,-99,-99.0,-99.0,24.0
HND-009628,2013,101200037,-99,-99,-99,-99.0,-99.0,61.0
HND-009629,2013,101200038,-99,-99,-99,-99.0,-99.0,62.0
HND-009630,2013,101200039,-99,-99,-99,-99.0,-99.0,125.0
HND-009631,2013,101200041,-99,-99,-99,-99.0,-99.0,22.0
HND-009632,2013,101200042,-99,-99,-99,-99.0,-99.0,23.0
HND-009633,2013,101200043,-99,-99,-99,-99.0,-99.0,74.0
HND-009634,2013,101200047,-99,-99,-99,-99.0,-99.0,58.0
HND-009635,2013,101200050,-99,-99,-99,-99.0,-99.0,93.0
HND-009636,2013,101200052,-99,-99,-99,-99.0,-99.0,55.0
HND-009638,2013,101200091,-99,-99,-99,-99.0,-99.0,55.0
HND-009639,2013,101200092,-99,-99,-99,-99.0,-99.0,29.0
HND-009641,2013,101200098,-99,-99,-99,-99.0,-99.0,12.0
HND-009642,2013,101200103,-99,-99,-99,-99.0,-99.0,7.0
HND-009643,2013,101200105,-99,-99,-99,-99.0,-99.0,9.0
HND-009644,2013,101200106,-99,-99,-99,-99.0,-99.0,13.0
HND-009650,2013,101300001,-99,-99,-99,-99.0,-99.0,187.0
HND-009651,2013,101300002,-99,-99,-99,-99.0,-99.0,60.0
HND-009652,2013,101300003,-99,-99,-99,-99.0,-99.0,14.0
HND-009653,2013,101300004,-99,-99,-99,-99.0,-99.0,87.0
HND-009654,2013,101300005,-99,-99,-99,-99.0,-99.0,114.0
HND-009655,2013,101300006,-99,-99,-99,-99.0,-99.0,161.0
HND-009656,2013,101300007,-99,-99,-99,-99.0,-99.0,44.0
HND-009657,2013,101300008,-99,-99,-99,-99.0,-99.0,120.0
HND-009658,2013,101300009,-99,-99,-99,-99.0,-99.0,55.0
HND-009659,2013,101300010,-99,-99,-99,-99.0,-99.0,68.0
HND-009660,2013,101300011,-99,-99,-99,-99.0,-99.0,117.0
HND-009661,2013,101300012,-99,-99,-99,-99.0,-99.0,75.0
HND-009662,2013,101300013,-99,-99,-99,-99.0,-99.0,73.0
HND-009663,2013,101300014,-99,-99,-99,-99.0,-99.0,56.0
HND-009664,2013,101300015,-99,-99,-99,-99.0,-99.0,81.0
HND-009665,2013,101300016,-99,-99,-99,-99.0,-99.0,50.0
HND-009666,2013,101300017,-99,-99,-99,-99.0,-99.0,80.0
HND-009667,2013,101300018,-99,-99,-99,-99.0,-99.0,49.0
HND-009668,2013,101300019,-99,-99,-99,-99.0,-99.0,118.0
HND-009669,2013,101300020,-99,-99,-99,-99.0,-99.0,54.0
HND-009670,2013,101300021,-99,-99,-99,-99.0,-99.0,14.0
HND-009671,2013,101300022,-99,-99,-99,-99.0,-99.0,67.0
HND-009672,2013,101300024,-99,-99,-99,-99.0,-99.0,17.0
HND-009673,2013,101300027,-99,-99,-99,-99.0,-99.0,17.0
HND-009674,2013,101300028,-99,-99,-99,-99.0,-99.0,48.0
HND-009675,2013,101300029,-99,-99,-99,-99.0,-99.0,230.0
HND-009676,2013,101300030,-99,-99,-99,-99.0,-99.0,53.0
HND-009677,2013,101300034,-99,-99,-99,-99.0,-99.0,25.0
HND-009678,2013,101300035,-99,-99,-99,-99.0,-99.0,23.0
HND-009679,2013,101300036,-99,-99,-99,-99.0,-99.0,87.0
HND-009680,2013,101300039,-99,-99,-99,-99.0,-99.0,71.0
HND-009681,2013,101300042,-99,-99,-99,-99.0,-99.0,79.0
HND-009682,2013,101300045,-99,-99,-99,-99.0,-99.0,12.0
HND-009683,2013,101300047,-99,-99,-99,-99.0,-99.0,9.0
HND-009684,2013,101300048,-99,-99,-99,-99.0,-99.0,9.0
HND-009685,2013,101300050,-99,-99,-99,-99.0,-99.0,16.0
HND-009691,2013,101300062,-99,-99,-99,-99.0,-99.0,8.0
HND-009693,2013,101300066,-99,-99,-99,-99.0,-99.0,12.0
HND-009694,2013,101300067,-99,-99,-99,-99.0,-99.0,20.0
HND-009696,2013,101400001,-99,-99,-99,-99.0,-99.0,71.0
HND-009697,2013,101400002,-99,-99,-99,-99.0,-99.0,133.0
HND-009698,2013,101400003,-99,-99,-99,-99.0,-99.0,20.0
HND-009699,2013,101400004,-99,-99,-99,-99.0,-99.0,102.0
HND-009700,2013,101400005,-99,-99,-99,-99.0,-99.0,38.0
HND-009701,2013,101400006,-99,-99,-99,-99.0,-99.0,139.0
HND-009702,2013,101400007,-99,-99,-99,-99.0,-99.0,48.0
HND-009703,2013,101400008,-99,-99,-99,-99.0,-99.0,87.0
HND-009704,2013,101400009,-99,-99,-99,-99.0,-99.0,42.0
HND-009705,2013,101400010,-99,-99,-99,-99.0,-99.0,120.0
HND-009706,2013,101400011,-99,-99,-99,-99.0,-99.0,107.0
HND-009707,2013,101400012,-99,-99,-99,-99.0,-99.0,31.0
HND-009708,2013,101400013,-99,-99,-99,-99.0,-99.0,73.0
HND-009709,2013,101400014,-99,-99,-99,-99.0,-99.0,113.0
HND-009710,2013,101400015,-99,-99,-99,-99.0,-99.0,22.0
HND-009711,2013,101400016,-99,-99,-99,-99.0,-99.0,29.0
HND-009712,2013,101400018,-99,-99,-99,-99.0,-99.0,12.0
HND-009713,2013,101400019,-99,-99,-99,-99.0,-99.0,15.0
HND-009714,2013,101400020,-99,-99,-99,-99.0,-99.0,55.0
HND-009715,2013,101400021,-99,-99,-99,-99.0,-99.0,19.0
HND-009716,2013,101400022,-99,-99,-99,-99.0,-99.0,22.0
HND-009717,2013,101400023,-99,-99,-99,-99.0,-99.0,153.0
HND-009718,2013,101400024,-99,-99,-99,-99.0,-99.0,32.0
HND-009719,2013,101400025,-99,-99,-99,-99.0,-99.0,51.0
HND-009720,2013,101400026,-99,-99,-99,-99.0,-99.0,20.0
HND-009721,2013,101400027,-99,-99,-99,-99.0,-99.0,42.0
HND-009722,2013,101400028,-99,-99,-99,-99.0,-99.0,20.0
HND-009723,2013,101400042,-99,-99,-99,-99.0,-99.0,57.0
HND-009724,2013,101400043,-99,-99,-99,-99.0,-99.0,22.0
HND-009725,2013,101400044,-99,-99,-99,-99.0,-99.0,36.0
HND-009726,2013,101400045,-99,-99,-99,-99.0,-99.0,34.0
HND-009727,2013,101400046,-99,-99,-99,-99.0,-99.0,57.0
HND-009728,2013,101400063,-99,-99,-99,-99.0,-99.0,10.0
HND-009729,2013,101400064,-99,-99,-99,-99.0,-99.0,37.0
HND-009730,2013,101400068,-99,-99,-99,-99.0,-99.0,8.0
HND-009731,2013,101400072,-99,-99,-99,-99.0,-99.0,14.0
HND-009732,2013,101400168,-99,-99,-99,-99.0,-99.0,10.0
HND-009733,2013,101400169,-99,-99,-99,-99.0,-99.0,38.0
HND-009734,2013,101400170,-99,-99,-99,-99.0,-99.0,25.0
HND-009735,2013,101400177,-99,-99,-99,-99.0,-99.0,12.0
HND-009736,2013,101400181,-99,-99,-99,-99.0,-99.0,6.0
HND-009737,2013,101400182,-99,-99,-99,-99.0,-99.0,9.0
HND-009739,2013,101400185,-99,-99,-99,-99.0,-99.0,10.0
HND-009740,2013,101400186,-99,-99,-99,-99.0,-99.0,8.0
HND-009742,2013,101400189,-99,-99,-99,-99.0,-99.0,49.0
HND-009743,2013,101500001,-99,-99,-99,-99.0,-99.0,85.0
HND-009744,2013,101500002,-99,-99,-99,-99.0,-99.0,180.0
HND-009745,2013,101500004,-99,-99,-99,-99.0,-99.0,70.0
HND-009746,2013,101500005,-99,-99,-99,-99.0,-99.0,158.0
HND-009747,2013,101500006,-99,-99,-99,-99.0,-99.0,26.0
HND-009748,2013,101500007,-99,-99,-99,-99.0,-99.0,57.0
HND-009749,2013,101500008,-99,-99,-99,-99.0,-99.0,39.0
HND-009750,2013,101500009,-99,-99,-99,-99.0,-99.0,57.0
HND-009751,2013,101500010,-99,-99,-99,-99.0,-99.0,16.0
HND-009752,2013,101500011,-99,-99,-99,-99.0,-99.0,61.0
HND-009753,2013,101500012,-99,-99,-99,-99.0,-99.0,32.0
HND-009754,2013,101500013,-99,-99,-99,-99.0,-99.0,21.0
HND-009755,2013,101500014,-99,-99,-99,-99.0,-99.0,30.0
HND-009756,2013,101500015,-99,-99,-99,-99.0,-99.0,66.0
HND-009757,2013,101500016,-99,-99,-99,-99.0,-99.0,25.0
HND-009758,2013,101500017,-99,-99,-99,-99.0,-99.0,36.0
HND-009759,2013,101500018,-99,-99,-99,-99.0,-99.0,31.0
HND-009760,2013,101500019,-99,-99,-99,-99.0,-99.0,16.0
HND-009761,2013,101500021,-99,-99,-99,-99.0,-99.0,16.0
HND-009762,2013,101500022,-99,-99,-99,-99.0,-99.0,18.0
HND-009763,2013,101500025,-99,-99,-99,-99.0,-99.0,221.0
HND-009764,2013,101500026,-99,-99,-99,-99.0,-99.0,12.0
HND-009765,2013,101500029,-99,-99,-99,-99.0,-99.0,8.0
HND-009766,2013,101500032,-99,-99,-99,-99.0,-99.0,8.0
HND-009768,2013,101500058,-99,-99,-99,-99.0,-99.0,10.0
HND-009769,2013,101500059,-99,-99,-99,-99.0,-99.0,9.0
HND-009771,2013,101500061,-99,-99,-99,-99.0,-99.0,12.0
HND-009772,2013,101500062,-99,-99,-99,-99.0,-99.0,12.0
HND-009773,2013,101600001,-99,-99,-99,-99.0,-99.0,177.0
HND-009774,2013,101600002,-99,-99,-99,-99.0,-99.0,290.0
HND-009775,2013,101600003,-99,-99,-99,-99.0,-99.0,76.0
HND-009776,2013,101600004,-99,-99,-99,-99.0,-99.0,110.0
HND-009777,2013,101600005,-99,-99,-99,-99.0,-99.0,111.0
HND-009778,2013,101600006,-99,-99,-99,-99.0,-99.0,157.0
HND-009779,2013,101600007,-99,-99,-99,-99.0,-99.0,82.0
HND-009780,2013,101600008,-99,-99,-99,-99.0,-99.0,134.0
HND-009781,2013,101600009,-99,-99,-99,-99.0,-99.0,84.0
HND-009782,2013,101600010,-99,-99,-99,-99.0,-99.0,164.0
HND-009783,2013,101600011,-99,-99,-99,-99.0,-99.0,250.0
HND-009784,2013,101600012,-99,-99,-99,-99.0,-99.0,81.0
HND-009785,2013,101600013,-99,-99,-99,-99.0,-99.0,197.0
HND-009786,2013,101600014,-99,-99,-99,-99.0,-99.0,67.0
HND-009787,2013,101600015,-99,-99,-99,-99.0,-99.0,80.0
HND-009788,2013,101600016,-99,-99,-99,-99.0,-99.0,62.0
HND-009790,2013,101600019,-99,-99,-99,-99.0,-99.0,52.0
HND-009791,2013,101600020,-99,-99,-99,-99.0,-99.0,33.0
HND-009792,2013,101600021,-99,-99,-99,-99.0,-99.0,54.0
HND-009793,2013,101600022,-99,-99,-99,-99.0,-99.0,58.0
HND-009794,2013,101600023,-99,-99,-99,-99.0,-99.0,10.0
HND-009796,2013,101600025,-99,-99,-99,-99.0,-99.0,28.0
HND-009797,2013,101600027,-99,-99,-99,-99.0,-99.0,109.0
HND-009798,2013,101600028,-99,-99,-99,-99.0,-99.0,53.0
HND-009799,2013,101600029,-99,-99,-99,-99.0,-99.0,101.0
HND-009800,2013,101600030,-99,-99,-99,-99.0,-99.0,84.0
HND-009801,2013,101600032,-99,-99,-99,-99.0,-99.0,62.0
HND-009802,2013,101600033,-99,-99,-99,-99.0,-99.0,17.0
HND-009803,2013,101600034,-99,-99,-99,-99.0,-99.0,37.0
HND-009804,2013,101600035,-99,-99,-99,-99.0,-99.0,70.0
HND-009805,2013,101600038,-99,-99,-99,-99.0,-99.0,81.0
HND-009806,2013,101600039,-99,-99,-99,-99.0,-99.0,110.0
HND-009807,2013,101600040,-99,-99,-99,-99.0,-99.0,21.0
HND-009808,2013,101600041,-99,-99,-99,-99.0,-99.0,41.0
HND-009809,2013,101600042,-99,-99,-99,-99.0,-99.0,21.0
HND-009810,2013,101600043,-99,-99,-99,-99.0,-99.0,58.0
HND-009811,2013,101600044,-99,-99,-99,-99.0,-99.0,36.0
HND-009812,2013,101600045,-99,-99,-99,-99.0,-99.0,23.0
HND-009813,2013,101600046,-99,-99,-99,-99.0,-99.0,15.0
HND-009814,2013,101600047,-99,-99,-99,-99.0,-99.0,565.0
HND-009815,2013,101600048,-99,-99,-99,-99.0,-99.0,20.0
HND-009816,2013,101600049,-99,-99,-99,-99.0,-99.0,63.0
HND-009817,2013,101600050,-99,-99,-99,-99.0,-99.0,65.0
HND-009818,2013,101600051,-99,-99,-99,-99.0,-99.0,41.0
HND-009819,2013,101600052,-99,-99,-99,-99.0,-99.0,18.0
HND-009820,2013,101600053,-99,-99,-99,-99.0,-99.0,29.0
HND-009821,2013,101600055,-99,-99,-99,-99.0,-99.0,49.0
HND-009822,2013,101600056,-99,-99,-99,-99.0,-99.0,92.0
HND-009823,2013,101600057,-99,-99,-99,-99.0,-99.0,54.0
HND-009824,2013,101600058,-99,-99,-99,-99.0,-99.0,21.0
HND-009825,2013,101600059,-99,-99,-99,-99.0,-99.0,56.0
HND-009826,2013,101600060,-99,-99,-99,-99.0,-99.0,44.0
HND-009827,2013,101600061,-99,-99,-99,-99.0,-99.0,64.0
HND-009828,2013,101600062,-99,-99,-99,-99.0,-99.0,20.0
HND-009829,2013,101600063,-99,-99,-99,-99.0,-99.0,22.0
HND-009830,2013,101600064,-99,-99,-99,-99.0,-99.0,16.0
HND-009831,2013,101600065,-99,-99,-99,-99.0,-99.0,51.0
HND-009832,2013,101600066,-99,-99,-99,-99.0,-99.0,26.0
HND-009833,2013,101600067,-99,-99,-99,-99.0,-99.0,25.0
HND-009834,2013,101600068,-99,-99,-99,-99.0,-99.0,20.0
HND-009835,2013,101600069,-99,-99,-99,-99.0,-99.0,124.0
HND-009836,2013,101600070,-99,-99,-99,-99.0,-99.0,11.0
HND-009837,2013,101600073,-99,-99,-99,-99.0,-99.0,27.0
HND-009838,2013,101600074,-99,-99,-99,-99.0,-99.0,13.0
HND-009839,2013,101600080,-99,-99,-99,-99.0,-99.0,17.0
HND-009840,2013,101600081,-99,-99,-99,-99.0,-99.0,60.0
HND-009842,2013,101600083,-99,-99,-99,-99.0,-99.0,43.0
HND-009843,2013,101600084,-99,-99,-99,-99.0,-99.0,56.0
HND-009844,2013,101600087,-99,-99,-99,-99.0,-99.0,11.0
HND-009845,2013,101600123,-99,-99,-99,-99.0,-99.0,45.0
HND-009846,2013,101600125,-99,-99,-99,-99.0,-99.0,24.0
HND-009847,2013,101600160,-99,-99,-99,-99.0,-99.0,12.0
HND-009848,2013,101600165,-99,-99,-99,-99.0,-99.0,32.0
HND-009849,2013,101600166,-99,-99,-99,-99.0,-99.0,55.0
HND-009850,2013,101600186,-99,-99,-99,-99.0,-99.0,7.0
HND-009851,2013,101600199,-99,-99,-99,-99.0,-99.0,10.0
HND-009852,2013,101600204,-99,-99,-99,-99.0,-99.0,8.0
HND-009853,2013,101600205,-99,-99,-99,-99.0,-99.0,9.0
HND-009855,2013,101700002,-99,-99,-99,-99.0,-99.0,176.0
HND-009856,2013,101700003,-99,-99,-99,-99.0,-99.0,77.0
HND-009857,2013,101700004,-99,-99,-99,-99.0,-99.0,55.0
HND-009858,2013,101700005,-99,-99,-99,-99.0,-99.0,39.0
HND-009860,2013,101700007,-99,-99,-99,-99.0,-99.0,78.0
HND-009861,2013,101700008,-99,-99,-99,-99.0,-99.0,38.0
HND-009862,2013,101700009,-99,-99,-99,-99.0,-99.0,62.0
HND-009863,2013,101700010,-99,-99,-99,-99.0,-99.0,123.0
HND-009864,2013,101700011,-99,-99,-99,-99.0,-99.0,35.0
HND-009865,2013,101700012,-99,-99,-99,-99.0,-99.0,98.0
HND-009866,2013,101700013,-99,-99,-99,-99.0,-99.0,64.0
HND-009867,2013,101700014,-99,-99,-99,-99.0,-99.0,68.0
HND-009868,2013,101700015,-99,-99,-99,-99.0,-99.0,21.0
HND-009869,2013,101700017,-99,-99,-99,-99.0,-99.0,108.0
HND-009870,2013,101700021,-99,-99,-99,-99.0,-99.0,88.0
HND-009871,2013,101700022,-99,-99,-99,-99.0,-99.0,54.0
HND-009872,2013,101700023,-99,-99,-99,-99.0,-99.0,250.0
