geo_id,year,student_enrollment,female_student_enrollment,male_student_enrollment,num_teachers,st_ratio
ZAF-000502,2022,831,,,29,28.655172413793103
ZAF-000503,2022,1429,,,41,34.853658536585364
ZAF-000504,2022,679,,,28,24.25
ZAF-000505,2022,884,,,31,28.516129032258064
ZAF-000506,2022,551,,,22,25.045454545454547
ZAF-000507,2022,144,,,14,10.285714285714286
ZAF-000508,2022,289,,,17,17.0
ZAF-000509,2022,238,,,10,23.8
ZAF-000510,2022,979,,,25,39.16
ZAF-000511,2022,708,,,21,33.714285714285715
ZAF-000512,2022,188,,,14,13.428571428571429
ZAF-000513,2022,28,,,2,14.0
ZAF-000514,2022,541,,,24,22.541666666666668
ZAF-000515,2022,1358,,,38,35.73684210526316
ZAF-000516,2022,87,,,2,43.5
ZAF-000517,2022,497,,,26,19.115384615384617
ZAF-000518,2022,1329,,,36,36.916666666666664
ZAF-000519,2022,98,,,7,14.0
ZAF-000520,2022,1146,,,31,36.96774193548387
ZAF-000521,2022,959,,,28,34.25
ZAF-000522,2022,348,,,10,34.8
ZAF-000523,2022,1192,,,40,29.8
ZAF-000524,2022,706,,,25,28.24
ZAF-000525,2022,1026,,,31,33.096774193548384
ZAF-000526,2022,1096,,,37,29.62162162162162
ZAF-000527,2022,1013,,,29,34.93103448275862
ZAF-000528,2022,928,,,27,34.370370370370374
ZAF-000529,2022,1061,,,31,34.225806451612904
ZAF-000530,2022,706,,,20,35.3
ZAF-000531,2022,1313,,,37,35.486486486486484
ZAF-000532,2022,1144,,,34,33.64705882352941
ZAF-000533,2022,628,,,20,31.4
ZAF-000534,2022,934,,,27,34.592592592592595
ZAF-000535,2022,1342,,,36,37.27777777777778
ZAF-000536,2022,497,,,24,20.708333333333332
ZAF-000537,2022,356,,,14,25.428571428571427
ZAF-000538,2022,817,,,28,29.178571428571427
ZAF-000539,2022,551,,,24,22.958333333333332
ZAF-000540,2022,1129,,,39,28.94871794871795
ZAF-000541,2022,523,,,18,29.055555555555557
ZAF-000542,2022,837,,,24,34.875
ZAF-000543,2022,700,,,26,26.923076923076923
ZAF-000544,2022,910,,,25,36.4
ZAF-000545,2022,1430,,,40,35.75
ZAF-000546,2022,1072,,,36,29.77777777777778
ZAF-000547,2022,808,,,24,33.666666666666664
ZAF-000548,2022,950,,,41,23.170731707317074
