District,Zone,Geographical Region,Development Region,School Number,School Code,Name of School,ENGLISH,NEPALI,MATHS,SCIENCE,SOCIAL STUDIES,HEALTH POPULATION AND ENVIRONMENT,TAP,SAP,DITINCTION,FIRST DIVISION,SECOND DIVISION,THIRD DIVISION,PASS,FAIL,PASS PERCENT
Palpa,Lumbini,Hill,Western,3639,45074,SRINAGAR ENGLISH SECONDARY BOARDING SCHO,52.9,55.1,65.0,33.9,50.9,47.3,7,7,0,4,2,0,6,1,85.71
Palpa,Lumbini,Hill,Western,3640,45075,GYANODAYA MA VI KACHAL OKHALDHUNGA,30.5,51.3,41.3,31.0,40.3,60.5,4,4,0,1,3,0,4,0,100.0
Palpa,Lumbini,Hill,Western,3641,45076,LAXMI MA VI BANDIPOKHARI,25.4,44.0,24.0,17.9,31.3,41.7,41,41,0,0,11,0,11,30,26.83
Palpa,Lumbini,Hill,Western,3642,45077,SARASWATI MA VI KATHAIDANDA GALDHA,20.7,40.9,22.5,18.9,32.4,42.8,54,54,0,0,10,1,11,43,20.37
Palpa,Lumbini,Hill,Western,3643,45078,KARNADHAR MA VI MADI RAJAIPOKHARI,21.3,36.7,15.6,18.1,28.7,35.5,10,10,0,0,1,1,2,8,20.0
Palpa,Lumbini,Hill,Western,3644,45079,PRASHANTI CHILDRENS ACADEMY TASEN PALPA,56.5,43.5,61.5,27.0,45.0,48.5,2,2,0,1,1,0,2,0,100.0
Palpa,Lumbini,Hill,Western,3645,45080,"BETHAL ENGLISH BOARDING SCHOOL, TANSEN",45.8,46.6,47.8,23.4,47.0,48.6,5,5,0,0,5,0,5,0,100.0
Palpa,Lumbini,Hill,Western,3646,45081,RAMPUR ENGLISH BOARDING SCHOOL RAMPUR PA,53.1,61.6,60.9,33.2,50.8,59.4,10,10,0,8,1,0,9,1,90.0
Gulmi,Lumbini,Hill,Western,3647,46000,PRIVATE GULMI,18.7,27.2,24.9,21.7,27.8,25.7,23,15,0,0,8,2,10,5,66.67
Gulmi,Lumbini,Hill,Western,3648,46001,BHARSE JANA SAHAYOG MA VI BHARSE,23.4,33.9,13.1,18.6,39.8,32.0,29,29,0,0,1,0,1,28,3.45
Gulmi,Lumbini,Hill,Western,3649,46002,MAHENDRA MA VI TAMGHAS,33.6,51.9,31.7,37.3,50.9,43.3,117,117,2,33,16,0,51,66,43.59
Gulmi,Lumbini,Hill,Western,3650,46003,UDAY MA VI SHANTIPUR,22,45.5,18.5,21.7,41.7,42.8,90,88,0,5,9,0,14,74,15.91
Gulmi,Lumbini,Hill,Western,3651,46004,DURGA BHAWAN MA VI CHHAPCHOUR,20.6,47.4,30.9,22.8,46.6,49.4,39,39,0,3,7,0,10,29,25.64
Gulmi,Lumbini,Hill,Western,3652,46005,HIMALAYA MA VI BASTU DHURKOT,23.1,45.8,20.1,29.4,42.7,49.3,82,80,0,3,13,0,16,64,20.0
Gulmi,Lumbini,Hill,Western,3653,46006,MAHENDRA ADARSHA MA VI WAMI TAKSAR,22.3,41.1,32.1,27.6,32.1,44.8,125,124,0,0,37,9,46,78,37.1
Gulmi,Lumbini,Hill,Western,3654,46007,PRITHVI MA VI PURKOTDAHA,15.3,37.2,20.3,16.6,35.5,37.1,94,94,0,1,7,1,9,85,9.57
Gulmi,Lumbini,Hill,Western,3655,46008,GYANODAYA MA VI TURANG MAJUWA,25.6,50.1,32.4,28.5,40.2,41.5,90,90,0,6,30,4,40,50,44.44
Gulmi,Lumbini,Hill,Western,3656,46009,DURGA BHAWAN MA VI AAMPCHOUR,24.6,50.5,30.9,31.2,40.5,44.5,40,40,0,3,14,0,17,23,42.5
Gulmi,Lumbini,Hill,Western,3657,46010,NEPAL RASTRIYA SARBODAYA MA VI POUDI AMARA,19.1,42.6,28.0,30.0,33.9,42.3,37,37,0,0,8,2,10,27,27.03
Gulmi,Lumbini,Hill,Western,3658,46011,SANSKRIT MA VI RIDI,18.3,47.1,19.6,26.9,25.3,42.7,15,15,0,0,1,1,2,13,13.33
Gulmi,Lumbini,Hill,Western,3659,46012,RIDI MA VI RIDI,18.3,36.8,11.6,17.3,28.7,36.2,53,52,0,1,4,0,5,47,9.62
Gulmi,Lumbini,Hill,Western,3660,46013,JANA JAGRITI MA VI HUNGA,23.1,38.4,24.8,23.1,32.9,44.1,105,105,0,4,22,2,28,77,26.67
Gulmi,Lumbini,Hill,Western,3661,46014,ATMABODH MA VI KHARJYANG MANKOT,23.9,37.4,14.5,27.5,44.3,42.3,32,32,0,0,4,0,4,28,12.5
Gulmi,Lumbini,Hill,Western,3662,46015,TRIBHUVAN MA VI BHUWACHIDI KURGHA,32.9,44.7,35.3,30.1,53.8,46.3,43,43,0,8,15,0,23,20,53.49
Gulmi,Lumbini,Hill,Western,3663,46016,MALIKA MA VI SIMALTARI MARBHUNG,23,52.3,48.0,33.3,46.0,45.3,65,65,0,14,11,0,25,40,38.46
Gulmi,Lumbini,Hill,Western,3664,46017,HARMICHOUR MA VI HARMICHOUR,18.8,33.4,25.7,20.4,33.3,37.6,58,43,0,5,17,0,22,21,51.16
Gulmi,Lumbini,Hill,Western,3665,46018,ARJAI MA VI POKHARAWARI,28.8,39.2,39.7,24.9,46.8,43.7,50,50,0,7,23,1,31,19,62.0
Gulmi,Lumbini,Hill,Western,3666,46019,JIVANODDHAR MA VI PURTIGHAT,19.9,40.9,20.6,25.7,38.9,46.8,43,42,0,0,7,0,7,35,16.67
Gulmi,Lumbini,Hill,Western,3667,46020,ISHWARI MA VI CHARPALADARBAR DEVISTHAN,23.7,38.1,17.2,26.8,43.0,41.8,78,76,0,5,13,1,19,56,25.0
Gulmi,Lumbini,Hill,Western,3668,46021,JANA KALYAN MA VI PHOKSING,22.9,51.3,25.0,28.1,44.6,51.5,34,34,0,2,8,0,10,24,29.41
Gulmi,Lumbini,Hill,Western,3669,46022,ADARSHA MA VI DIGAMKOT,33.6,45.9,33.1,23.2,43.3,38.9,78,78,0,4,34,1,39,39,50.0
Gulmi,Lumbini,Hill,Western,3670,46023,NAYA GAUN MA VI NAYAGAUN DHURKOT,23.4,46.9,19.5,28.3,42.1,42.9,39,39,0,3,5,0,8,31,20.51
Gulmi,Lumbini,Hill,Western,3671,46024,GWADI MA VI GWADI,16.5,41.5,16.3,27.3,34.9,40.6,35,35,0,1,4,0,5,30,14.29
Gulmi,Lumbini,Hill,Western,3672,46025,SARASWATI MA VI LIMGHA,30.5,48.7,26.2,27.3,51.6,44.9,19,19,0,0,8,0,8,11,42.11
Gulmi,Lumbini,Hill,Western,3673,46026,SATYABATI MA VI HANSARA,34.5,45.6,29.7,25.0,49.7,42.3,73,73,0,8,22,5,35,38,47.95
Gulmi,Lumbini,Hill,Western,3674,46027,JANA JYOTI MA VI RIMUWA,35.4,46.5,34.5,27.8,52.3,42.9,38,38,0,3,25,1,29,9,76.32
Gulmi,Lumbini,Hill,Western,3675,46028,SHRINGA JANATA MA VI SHRINGA,24.9,41.5,24.6,26.4,37.3,46.0,53,53,0,0,15,0,15,38,28.3
Gulmi,Lumbini,Hill,Western,3676,46029,SARASWATI MA VI JOHANG,16.7,44.6,19.7,18.3,38.9,42.1,48,48,0,3,3,0,6,42,12.5
Gulmi,Lumbini,Hill,Western,3677,46030,PRITHIVI MA VI MUSIKOT MAIDAN,19.3,41.3,31.3,22.0,41.0,36.1,79,78,0,5,8,1,14,64,17.95
Gulmi,Lumbini,Hill,Western,3678,46031,HIMALAYA MA VI HASTICHAUR,18.5,45.8,38.9,29.3,38.3,33.9,51,51,0,0,11,2,13,38,25.49
Gulmi,Lumbini,Hill,Western,3679,46032,NETADARLING MA VI SMADARLING,25.3,30.6,20.0,18.9,36.5,36.9,21,20,0,0,4,1,5,15,25.0
Gulmi,Lumbini,Hill,Western,3680,46033,DEVISTHAN MA VI BHANUPHOKHARA DHAMIR,19.1,46.1,31.4,27.7,38.5,35.0,36,36,0,0,9,1,10,26,27.78
Gulmi,Lumbini,Hill,Western,3681,46034,RAMRAJYA MA VI DOHALI,20.2,35.4,30.0,24.7,45.8,41.2,46,46,0,1,8,0,9,37,19.57
Gulmi,Lumbini,Hill,Western,3682,46035,RUNKHADAHA MA VI BIRBAS,23.4,44.7,36.1,34.9,36.9,37.7,94,94,0,5,35,1,41,53,43.62
Gulmi,Lumbini,Hill,Western,3683,46036,JANA BODH MA VI RANIBAS BAMGHA,28.7,41.2,24.4,21.8,41.2,38.0,138,138,0,3,39,1,43,95,31.16
Gulmi,Lumbini,Hill,Western,3684,46037,JANTA MA VI ASLEWACHAUR,18.4,46.5,23.1,24.4,38.0,42.9,77,76,0,2,11,0,13,63,17.11
Gulmi,Lumbini,Hill,Western,3685,46038,DHARMAPUR MA VI THULOLUMPEK,13.4,37.4,13.7,19.0,29.8,32.5,65,62,0,0,1,0,1,61,1.61
Gulmi,Lumbini,Hill,Western,3686,46039,BANJHA KATERI MA VI BANJHAKATERI,15.3,39.5,25.6,21.5,37.3,38.4,43,43,0,0,3,2,5,38,11.63
Gulmi,Lumbini,Hill,Western,3687,46040,PANCHAYAN SANS TATHA SADHARAN MA VI JOSHIT,15.9,37.1,11.6,23.8,30.1,32.7,53,42,0,2,1,0,3,39,7.14
Gulmi,Lumbini,Hill,Western,3688,46041,ARJUN AWASIYA MA VI TAMGHAS,61.5,58.3,68.9,42.3,55.5,47.4,74,74,2,62,10,0,74,0,100.0
Gulmi,Lumbini,Hill,Western,3689,46042,DIPAK MA VI DHURKOT,22.5,47.4,31.0,32.1,46.4,43.7,48,48,0,2,12,3,17,31,35.42
Gulmi,Lumbini,Hill,Western,3690,46043,BHAGAWATI MA VI WAGLA WAGMIRA,21.5,42.5,24.4,26.7,39.9,41.2,44,44,0,0,9,0,9,35,20.45
Gulmi,Lumbini,Hill,Western,3691,46044,NEPAL RASTRIYA MA VI AAMPCHAUR INDREGAUDA,20.2,39.5,31.3,21.2,38.8,33.4,32,30,0,1,8,2,11,19,36.67
Gulmi,Lumbini,Hill,Western,3692,46045,GHORLE MA VI DUBICHOUR,27.7,44.2,28.4,25.7,37.6,42.2,38,38,0,0,17,1,18,20,47.37
Gulmi,Lumbini,Hill,Western,3693,46046,SURYODAYA MA VI JUBHUNG,34.5,52.9,43.4,39.2,47.9,42.3,35,35,0,5,21,2,28,7,80.0
Gulmi,Lumbini,Hill,Western,3694,46047,MALIKA SECONDARY ENGLISH BOARDING SCHOOL,40.1,42.1,50.6,30.1,38.3,43.0,44,44,0,9,24,0,33,11,75.0
Gulmi,Lumbini,Hill,Western,3695,46048,SOMARBHOMAR MA VI HADHADE 6,12.8,27.2,18.4,16.8,37.1,35.3,42,42,0,0,2,0,2,40,4.76
Gulmi,Lumbini,Hill,Western,3696,46049,BHAGAWATI MA VI SIMICHOUR,21,47.0,23.6,27.9,42.7,41.7,63,63,0,4,9,0,13,50,20.63
Gulmi,Lumbini,Hill,Western,3697,46050,ARKHABANG MA VI ARKHABANG,20.2,32.3,26.2,19.1,41.4,37.6,39,39,0,0,5,2,7,32,17.95
Gulmi,Lumbini,Hill,Western,3698,46051,GANESH MA VI PIPALDHARA KATAUJE,13.7,45.6,14.4,29.3,39.5,43.7,50,50,0,1,3,0,4,46,8.0
Gulmi,Lumbini,Hill,Western,3699,46052,BHAGABATI MA VI ARBENI,34.9,43.9,30.2,25.5,51.0,41.4,31,31,0,2,14,0,16,15,51.61
Gulmi,Lumbini,Hill,Western,3700,46053,RASTRIYA MA VI THORGA KOT,27.3,48.8,34.8,29.8,43.3,38.8,30,30,0,3,10,0,13,17,43.33
Gulmi,Lumbini,Hill,Western,3701,46054,JANA SAHAYOG MA VI BHUWANPANI,25.2,41.5,26.7,24.2,43.9,37.7,67,66,0,4,16,5,25,41,37.88
Gulmi,Lumbini,Hill,Western,3702,46055,WAGLA MA VI WAGLA,26.6,42.6,33.0,28.0,41.2,42.0,41,41,0,0,18,0,18,23,43.9
Gulmi,Lumbini,Hill,Western,3703,46056,SHARADA MA VI SARANG DIBRUNG,22.3,40.2,27.2,21.7,33.8,37.6,27,27,0,0,4,1,5,22,18.52
Gulmi,Lumbini,Hill,Western,3704,46057,AGLUNG MA VI AGLUNG,17.9,39.4,21.4,26.5,35.1,39.1,35,34,0,0,5,1,6,28,17.65
Gulmi,Lumbini,Hill,Western,3705,46058,RIYALE MA VI SIRSENI,23.7,44.6,26.3,29.0,41.3,46.7,45,45,0,1,11,2,14,31,31.11
Gulmi,Lumbini,Hill,Western,3706,46059,AMARPUR MA VI AMARPUR,20,49.2,36.8,33.0,38.0,35.7,26,26,0,0,6,2,8,18,30.77
Gulmi,Lumbini,Hill,Western,3707,46060,RUDRAWATI MA VI JOHANG PARMANAND NAGAR,31.9,44.1,35.5,32.3,37.0,40.4,26,26,0,1,17,0,18,8,69.23
Gulmi,Lumbini,Hill,Western,3708,46061,THADDHUNGA MA VI ISHM DARLAMCHOUR,27.8,40.3,30.7,26.6,51.1,44.8,22,22,0,1,12,0,13,9,59.09
Gulmi,Lumbini,Hill,Western,3709,46062,SARASWATI MA VI CHOYAGA DAHA,19.6,44.6,33.4,36.4,37.2,38.3,30,30,0,2,7,0,9,21,30.0
Gulmi,Lumbini,Hill,Western,3710,46063,SARASWATI MA VI BALIBANG BISHUKHARK,17.4,45.4,13.0,19.4,38.4,40.0,23,23,0,0,1,0,1,22,4.35
Gulmi,Lumbini,Hill,Western,3711,46064,MAINDANDA MA VI HARDINETA DHARAMPANI,22.5,39.2,22.3,28.7,33.2,47.5,59,59,0,2,9,3,14,45,23.73
Gulmi,Lumbini,Hill,Western,3712,46065,SIDDHA BABA MA VI KHANIGAUN TAMGHAS,37.2,48.1,40.5,29.5,46.1,38.2,135,135,0,22,72,5,99,36,73.33
Gulmi,Lumbini,Hill,Western,3713,46066,GWAGHA MA VI GWAGHA CHANDRAKOT,17.8,44.3,14.7,20.9,39.2,41.7,26,26,0,0,1,0,1,25,3.85
Gulmi,Lumbini,Hill,Western,3714,46067,THAKSI POKHARA MA VI BALITHUM,20.3,48.4,29.1,32.6,34.8,37.5,33,32,0,0,8,2,10,22,31.25
Gulmi,Lumbini,Hill,Western,3715,46068,SHARADA MA VI ARJEWA DIBUNG,23.2,36.8,40.2,34.7,33.2,34.2,13,13,0,0,5,1,6,7,46.15
Gulmi,Lumbini,Hill,Western,3716,46069,DEURALI MA VI KHADGAKOT,22.8,43.9,31.6,32.0,43.0,50.3,40,40,0,2,17,0,19,21,47.5
Gulmi,Lumbini,Hill,Western,3717,46070,EKSING MA VI LIMGHA,38.1,50.4,31.2,26.9,54.3,44.5,19,19,0,2,9,0,11,8,57.89
Gulmi,Lumbini,Hill,Western,3718,46071,POLARIS BOARDING SCHOOL TURANG,46.2,56.4,47.8,31.1,40.7,49.6,40,40,0,11,23,0,34,6,85.0
Gulmi,Lumbini,Hill,Western,3719,46072,READERS' PUBLIC HIGH SCHOOL TAMGHAS KHANI,G 62.8,58.9,69.6,55.5,66.7,56.5,44,44,5,39,0,0,44,0,100.0
Gulmi,Lumbini,Hill,Western,3720,46073,SITAPUR MA VI ARLANGKOT,24.8,43.8,44.0,30.7,36.2,44.5,43,42,0,4,23,1,28,14,66.67
Gulmi,Lumbini,Hill,Western,3721,46075,HARACHOUR MA VI HARACHOUR,20.6,46.7,20.8,19.3,42.4,41.9,36,36,0,0,5,1,6,30,16.67
Gulmi,Lumbini,Hill,Western,3722,46076,AANANDAPUR MA VI ISMA RAJASTHAL,14.8,42.5,31.3,32.7,38.3,31.7,32,32,0,0,2,0,2,30,6.25
Gulmi,Lumbini,Hill,Western,3723,46077,SHARADA VIDDYA MANDIR MA VI WAMI MAIDAN,20.1,43.8,39.0,29.0,35.9,45.3,24,24,0,0,10,0,10,14,41.67
Gulmi,Lumbini,Hill,Western,3724,46078,SHARADA MA VI MYALPOKHARA RUPAKOT,17.3,40.5,26.9,24.8,33.0,37.1,22,22,0,0,3,1,4,18,18.18
Gulmi,Lumbini,Hill,Western,3725,46079,CHIDIPANI MA VI JUNIYA,16.8,40.3,19.4,26.8,35.3,39.3,32,32,0,0,4,2,6,26,18.75
Gulmi,Lumbini,Hill,Western,3726,46081,RAINBOW ENGLISH BOARDING SCHOOL BALETAXA,42.2,51.7,54.0,32.9,51.1,43.7,10,10,0,2,8,0,10,0,100.0
Gulmi,Lumbini,Hill,Western,3727,46082,NEPAL RASTRIYA MA VI DAUNGHA,18.8,42.7,15.5,15.6,36.7,40.6,19,19,0,0,1,0,1,18,5.26
Gulmi,Lumbini,Hill,Western,3728,46083,SARASWATI MA VI PAUNDITHAMA DANDA NETA-3,23.1,32.5,31.9,20.3,44.7,39.8,21,21,0,0,6,0,6,15,28.57
Gulmi,Lumbini,Hill,Western,3729,46084,RESUNGA SECONDARY SCHOOL TAMGHAS,32.8,48.0,28.6,31.3,44.0,46.6,36,36,0,2,15,0,17,19,47.22
Gulmi,Lumbini,Hill,Western,3730,46085,KABRE POKHARI SECONDARY SCHOOL JUBHUNG J,29.6,48.3,46.0,36.7,48.3,39.6,18,18,0,3,9,0,12,6,66.67
Gulmi,Lumbini,Hill,Western,3731,46086,ADARSHA VIDYA ASHRAM ENGLISH BOARDING SCH,61.1,62.8,74.0,52.3,66.4,55.1,17,17,3,14,0,0,17,0,100.0
Arghakhanchi,Lumbini,Hill,Western,3732,47000,PRIVATE ARGHAKHANCHI,40.5,41.0,40.1,25.6,38.2,50.7,11,11,0,0,8,1,9,2,81.82
Arghakhanchi,Lumbini,Hill,Western,3733,47001,JANA PRIYA MA VI ASURKOT,25.7,46.8,44.6,25.8,40.6,46.0,85,85,0,9,42,2,53,32,62.35
Arghakhanchi,Lumbini,Hill,Western,3734,47002,JANA JYOTI MA VI CHUTRABESI,25.3,46.7,29.2,29.3,44.5,35.8,147,147,0,8,44,9,61,86,41.5
Arghakhanchi,Lumbini,Hill,Western,3735,47003,JYOTI MA VI THADA,23.5,38.2,20.8,30.2,48.4,42.4,83,83,0,4,14,2,20,63,24.1
Arghakhanchi,Lumbini,Hill,Western,3736,47004,BHAGAWATI MA VI SANKHETARI,23.2,39.3,43.4,30.3,46.2,37.1,177,177,0,23,57,8,88,89,49.72
Arghakhanchi,Lumbini,Hill,Western,3737,47005,SIDDHARTHA MA VI HANSAPUR,27.5,38.7,31.8,21.7,40.1,53.1,101,101,0,4,32,5,41,60,40.59
Arghakhanchi,Lumbini,Hill,Western,3738,47006,KRISHNA MA VI MAIDAN,24.8,41.2,31.1,29.2,38.8,37.5,68,68,0,3,22,7,32,36,47.06
Arghakhanchi,Lumbini,Hill,Western,3739,47007,SIVA MADAN MA VI SATINETA,29.5,46.4,44.9,33.0,42.7,39.8,56,56,0,5,36,1,42,14,75.0
Arghakhanchi,Lumbini,Hill,Western,3740,47008,JANATA MA VI AAMPKHOLA KIMDANDA,23.9,35.0,22.8,24.6,34.0,30.8,65,65,0,1,10,5,16,49,24.62
Arghakhanchi,Lumbini,Hill,Western,3741,47009,NUWAKOT MA VI CHIDICHAUR,25.6,36.8,27.9,26.3,36.3,32.6,38,38,0,0,13,3,16,22,42.11
Arghakhanchi,Lumbini,Hill,Western,3742,47010,KAMALA MA VI PALI,27.3,51.5,42.7,32.3,42.4,40.7,76,76,0,7,44,3,54,22,71.05
Arghakhanchi,Lumbini,Hill,Western,3743,47011,MAHENDRA VIDYABODH MA VI BALKOT DEVIPUR,29.6,33.7,20.5,24.2,38.7,50.6,107,107,0,3,20,2,25,82,23.36
Arghakhanchi,Lumbini,Hill,Western,3744,47012,HARIHAR SAN TATHA SADHARAN MA VI KHIDIM,19.4,42.1,31.0,24.4,40.8,47.5,62,62,0,2,18,1,21,41,33.87
Arghakhanchi,Lumbini,Hill,Western,3745,47013,SARASWATI MA VI SURYATHUM,45.5,47.5,36.1,28.5,41.4,52.1,72,72,0,9,53,0,62,10,86.11
Arghakhanchi,Lumbini,Hill,Western,3746,47014,SUDHA MA VI JUKENA,24.1,40.9,27.3,21.3,42.8,41.5,40,40,0,1,9,0,10,30,25.0
Arghakhanchi,Lumbini,Hill,Western,3747,47015,JIVANODDHAR MA VI WANGLA,25.6,44.9,30.9,25.9,35.4,42.1,150,150,0,8,38,16,62,88,41.33
Arghakhanchi,Lumbini,Hill,Western,3748,47016,ADARSHA MA VI KHANDAHA,34.5,38.7,29.8,26.3,38.4,46.0,96,96,0,4,42,5,51,45,53.13
Arghakhanchi,Lumbini,Hill,Western,3749,47017,VIJAYA MA VI DIBHARNA,26.4,45.7,28.5,27.3,37.2,41.8,117,117,0,2,50,1,53,64,45.3
Arghakhanchi,Lumbini,Hill,Western,3750,47018,JANA JAGRITI MA VI DHANACHOUR,19.6,28.5,10.5,26.4,40.5,43.9,89,89,0,0,4,0,4,85,4.49
Arghakhanchi,Lumbini,Hill,Western,3751,47019,SARBAJANIK MA VI CHHATRAGUNJ,41.9,43.9,44.0,29.0,41.8,52.5,56,56,0,4,43,5,52,4,92.86
Arghakhanchi,Lumbini,Hill,Western,3752,47020,PHARSAWA TAKURA MA VI SANGAM BAGAINCHA,18.8,45.0,25.3,23.4,40.0,46.2,54,54,0,2,10,0,12,42,22.22
Arghakhanchi,Lumbini,Hill,Western,3753,47021,BISHWA MA VI ARJUN PIPALNETA DHAKABANG,26.5,36.4,31.2,26.1,37.7,34.5,95,95,0,1,28,22,51,44,53.68
Arghakhanchi,Lumbini,Hill,Western,3754,47022,SHANTI MA VI AUWALA DHARAPANI,26.9,38.2,38.0,23.7,40.1,45.7,106,106,0,1,53,12,66,40,62.26
Arghakhanchi,Lumbini,Hill,Western,3755,47023,JANA JAGRITI MA VI SIDDHARA,21.5,36.9,12.4,26.6,42.2,44.1,49,49,0,1,3,0,4,45,8.16
Arghakhanchi,Lumbini,Hill,Western,3756,47024,NEPAL RASTRIYA MA VI PANENA,20.1,45.5,30.7,24.7,38.8,48.2,59,59,0,2,18,0,20,39,33.9
Arghakhanchi,Lumbini,Hill,Western,3757,47025,PRABHAKAR MA VI SIMALPANI,21.1,36.3,13.5,13.5,40.4,37.4,35,35,0,0,1,0,1,34,2.86
Arghakhanchi,Lumbini,Hill,Western,3758,47026,CHANDRA MA VI SANO CHIDIKA,28.9,34.3,26.3,24.4,36.8,44.1,75,75,0,0,16,13,29,46,38.67
Arghakhanchi,Lumbini,Hill,Western,3759,47027,SHARADA MA VI DHIKURA,24,35.0,19.9,22.6,35.7,30.9,67,67,0,0,5,3,8,59,11.94
Arghakhanchi,Lumbini,Hill,Western,3760,47028,BIRENDRA MA VI MARENG,39,46.3,36.4,36.6,47.5,50.2,50,50,0,12,17,1,30,20,60.0
Arghakhanchi,Lumbini,Hill,Western,3761,47029,SHANTI MA VI BANGIARUKHOR,31.3,39.9,31.2,26.8,42.8,42.7,101,101,0,4,48,2,54,47,53.47
Arghakhanchi,Lumbini,Hill,Western,3762,47030,NE RA MA VI THULOPOKHARA,40.3,43.1,40.0,26.5,40.3,49.6,67,67,0,3,49,3,55,12,82.09
Arghakhanchi,Lumbini,Hill,Western,3763,47031,MANDRE MA VI MANDRE,21.4,33.0,11.0,14.0,34.5,38.5,30,30,0,0,2,0,2,28,6.67
Arghakhanchi,Lumbini,Hill,Western,3764,47032,SARASWOTI MA VI BHAGAWATI,38.4,52.0,46.5,32.7,47.3,51.6,67,67,0,17,44,0,61,6,91.04
Arghakhanchi,Lumbini,Hill,Western,3765,47033,DHATIWANG MA VI DHATIWANG,27,52.9,48.2,32.1,42.1,40.4,35,35,0,4,23,0,27,8,77.14
Arghakhanchi,Lumbini,Hill,Western,3766,47034,SARASWATI MA VI SITAPUR,22.1,35.5,20.5,18.2,41.2,38.9,51,50,0,2,7,0,9,41,18.0
Arghakhanchi,Lumbini,Hill,Western,3767,47035,SURYA MA VI GOKHUNGA,25.1,36.1,23.4,18.5,40.6,56.0,84,84,0,4,13,0,17,67,20.24
Arghakhanchi,Lumbini,Hill,Western,3768,47036,DEVI PRABHAB MA VI PATAUTI,18.1,40.2,31.1,24.9,38.2,50.3,39,39,0,0,9,0,9,30,23.08
Arghakhanchi,Lumbini,Hill,Western,3769,47038,ARGHA RAJASTHAL MA VI HARISCHAUR,22.3,46.7,27.4,30.1,44.5,33.0,37,37,0,0,14,0,14,23,37.84
Arghakhanchi,Lumbini,Hill,Western,3770,47039,DYAURALI MA VI NIGALI PATAUTI,22.2,40.0,20.4,22.4,33.9,44.5,42,42,0,1,6,1,8,34,19.05
Arghakhanchi,Lumbini,Hill,Western,3771,47040,JANA KALYAN MA VI BHAGAWATI TARU BHATERO,31.3,45.0,30.1,30.5,43.3,48.2,51,51,0,3,25,1,29,22,56.86
Arghakhanchi,Lumbini,Hill,Western,3772,47041,KALIKA NE RA MA VI KHAN LUTIPOKHARI,27.5,34.5,22.6,25.1,35.6,41.0,97,97,0,2,22,7,31,64,31.96
Arghakhanchi,Lumbini,Hill,Western,3773,47042,ARGHAMEHEL PANI MA VI,22.8,35.0,22.4,19.5,37.6,47.1,29,29,0,0,4,1,5,24,17.24
Arghakhanchi,Lumbini,Hill,Western,3774,47043,BHAGAWATI MA VI DHIKURA,27,34.9,23.5,23.9,35.5,26.2,38,38,0,0,6,1,7,31,18.42
Arghakhanchi,Lumbini,Hill,Western,3775,47045,GYAN PRAKASH MA VI DIVARNA SALLIKOT,24.7,47.0,30.7,31.3,45.1,33.1,54,54,0,1,25,4,30,24,55.56
Arghakhanchi,Lumbini,Hill,Western,3776,47046,CHANDRA PRAVA MA VI KHANCHIKOT DIHIDANDA,26.1,44.1,44.1,29.0,50.1,42.0,57,57,0,4,27,2,33,24,57.89
Arghakhanchi,Lumbini,Hill,Western,3777,47047,SARASWATI MATA MA VI ARGHATOSH 8 DANDAKAT,30.8,46.6,25.9,35.5,40.4,45.9,37,37,0,4,15,0,19,18,51.35
Arghakhanchi,Lumbini,Hill,Western,3778,47048,SIDDHA NEPAL RASTRIYA MA VI MARENG,31.7,43.8,37.0,30.9,48.5,49.5,43,43,0,4,26,2,32,11,74.42
Arghakhanchi,Lumbini,Hill,Western,3779,47049,BHANU MA VI MAIDAN 5,26.4,44.6,41.9,30.1,38.0,36.5,40,40,0,1,26,1,28,12,70.0
Arghakhanchi,Lumbini,Hill,Western,3780,47050,ADARSHA MA VI KHANCHIKOT,19.2,36.5,42.1,26.8,42.1,37.6,30,30,0,0,10,2,12,18,40.0
Arghakhanchi,Lumbini,Hill,Western,3781,47051,SHARADA MA VI KERUNGA AMARAI,30.3,38.2,28.0,26.6,40.9,50.8,55,55,0,0,26,2,28,27,50.91
Arghakhanchi,Lumbini,Hill,Western,3782,47053,GAURA MA VI RAJIYA,24.3,32.5,16.5,15.8,41.8,39.5,32,32,0,1,3,1,5,27,15.63
Arghakhanchi,Lumbini,Hill,Western,3783,47054,VAIDYANATH MA VI HANSAPUR BAMRUK,27.9,38.4,28.5,24.3,39.9,54.0,40,40,0,3,4,2,9,31,22.5
Arghakhanchi,Lumbini,Hill,Western,3784,47055,SHIWADAHA MA VI JUKENA,23,31.6,12.6,15.6,36.0,38.3,30,30,0,0,0,0,0,30,0.0
Rupandehi,Lumbini,Terai,Western,3785,48000,PRIVATE RUPANDEHI,32.7,47.1,32.9,28.2,34.5,47.3,31,31,0,0,9,3,12,19,38.71
Rupandehi,Lumbini,Terai,Western,3786,48001,PAKLIHAWA MA VI BHAIRAHAWA,26.9,51.7,37.2,24.5,38.6,52.3,10,10,0,2,1,0,3,7,30.0
Rupandehi,Lumbini,Terai,Western,3787,48002,BHAIRAHAWA MA VI BHAIRAHAWA,21.3,45.9,32.6,24.2,34.4,46.4,65,65,0,6,9,1,16,49,24.62
Rupandehi,Lumbini,Terai,Western,3788,48003,SRI PANCH INDRA RAJYA LAXMI MA VI SIDDHARTHA,25.1,46.0,33.5,19.9,40.0,35.2,81,79,0,4,15,1,20,59,25.32
