Region,Council,Ward,School,Reg.No.,NECTA Exam Centre No.,School Ownership,Latitude,Longitude,Form 1-M,Form 1-F,Form 2-M,Form 2-F,Form 3-M,Form 3-F,Form 4-M,Form 4-F,Form 5-M,Form 5-F,Form 6-M,Form 6-F,M-Total,F-Total,Total Teachers-Male,Total Teachers-Female,Qualified Teachers-Male,Qualified Teachers-Female,PTR,PQTR,Regist. Cand. 2021,Clean Cand. 2021,Passed Cand. (I to IV) 2021,Average GPA 2021,Band of School 2021,Band of School 2020,Rank of School 2021,Rank of School 2020,Number of Candidates
Tabora,Nzega TC,Nzega Mjini Mashariki,KANUDA,S.5097,S5693,Non-Government,-4.197186,33.1845207,63,48,33,25,28,30,17,12,0,0,0,0,141,115,16,1,16,1,15,15,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Tabora,Nzega TC,Nzega Ndogo,NZEGA NDOGO,S.5548,S6219,Government,-4.09595,33.15248,45,76,33,39,0,0,0,0,0,0,0,0,78,115,6,2,6,2,24,24,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Tabora,Nzega TC,Uchama,IJANIJA,S.2959,S3011,Government,-4.1924166,33.159983,51,57,24,54,28,27,24,22,0,0,0,0,127,160,8,9,8,9,17,17,60,59,55,3.4523,5,5,891,562,40 and More
Tabora,Nzega TC,Uchama,UCHAMA,S.141,S0380,Non-Government,-4.1884533,33.1803383,35,17,27,20,25,19,37,35,27,17,16,3,167,111,15,9,15,8,12,12,59,52,52,2.6464,4,4,369,323,40 and More
Tabora,Nzega TC,Uchama,UNDOMO,S.3925,S4866,Government,-4.1479,33.1815533,45,47,31,39,44,62,23,50,0,0,0,0,143,198,6,4,6,4,34,34,84,84,75,4.0183,7,5,2874,831,40 and More
Tanga,Pangani,Bushiri,BUSHIRI,S.2760,S3396,Government,-5.3333333,38.9333333,43,54,70,93,72,81,45,62,0,0,0,0,230,290,15,2,15,2,31,31,109,109,97,4.0236,7,7,2900,2880,40 and More
Tanga,Pangani,Bushiri,CAPUCHIN,S.4924,S5432,Non-Government,-5.2709348,38.2673224,127,0,105,0,104,0,88,0,0,0,0,0,424,0,17,1,17,1,24,24,97,96,96,2.0219,3,3,134,136,40 and More
Tanga,Pangani,Bushiri,FRANCISCAN,S.4973,S5533,Non-Government,-5.3077502,38.9003127,0,62,0,35,0,49,0,46,0,0,0,0,0,192,9,3,9,3,16,16,34,34,34,2.3164,3,4,63,145,Less than 40
Tanga,Pangani,Kimang'a,PANGANI,S.5665,S6521,Government,-5.3609099,38.9996412,43,54,0,0,0,0,0,0,0,0,0,0,43,54,7,1,7,1,12,12,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Tanga,Pangani,Kipumbwi,KIPUMBWI,S.4215,S4304,Government,-5.613855,38.893136,83,100,85,97,45,46,76,57,0,0,0,0,289,300,14,8,14,8,27,27,87,82,66,4.132,7,8,3359,3729,40 and More
Tanga,Pangani,Mkalamo,TONGANI,S.2761,S3397,Government,-5.815399,38.671151,55,55,58,75,44,55,56,63,53,0,50,0,316,248,18,3,18,3,27,27,72,70,59,3.9997,6,7,2789,3592,40 and More
Tanga,Pangani,Mkwaja,MKWAJA,S.4216,S4305,Government,-5.7946072,38.8408595,40,25,19,28,23,16,7,21,0,0,0,0,89,90,12,1,12,1,14,14,24,22,19,4.1055,7,7,744,891,Less than 40
Tanga,Pangani,Mwera,MWERA,S.3685,S3809,Government,-5.4881233,38.9513888,75,93,53,49,71,65,53,50,0,62,0,57,252,376,16,6,16,6,29,29,69,66,53,4.2301,7,8,3654,3768,40 and More
Tanga,Pangani,Pangani Magharibi,FUNGUNI,S.661,S0929,Government,-5.414015,38.975773,110,137,102,124,66,81,49,66,0,0,0,0,327,408,12,8,12,8,37,37,101,101,98,3.4876,5,6,944,1099,40 and More
Tanga,Pangani,Pangani Magharibi,ISTIQAAMA PANGANI ISLAMIC,S.5555,S6202,Non-Government,-5.417933,38.977339,10,11,5,5,0,0,0,0,0,0,0,0,15,16,5,2,5,2,4,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Tanga,Pangani,Pangani Mashariki,ALHIJRA ISLAMIC,S.4468,S5058,Non-Government,-5.427368,38.981755,11,26,18,20,17,25,22,47,0,0,0,0,68,118,13,2,13,2,12,12,52,52,52,3.2692,5,6,694,902,40 and More
Tanga,Pangani,Ubangaa,KILIMANGWIDO,S.646,S0877,Government,-5.4488166,35.9520599,24,21,37,25,22,36,25,15,0,0,0,0,108,97,13,5,13,5,11,11,39,38,26,4.4107,8,8,834,949,Less than 40
Kilimanjaro,Rombo,Aleni,ALENI,S.3084,S2837,Government,-3.226023,37.640241,34,26,14,20,24,26,20,22,0,0,0,0,92,94,7,6,7,6,14,14,44,44,41,3.9513,6,7,2567,3426,40 and More
Kilimanjaro,Rombo,Aleni,BOONI,S.3092,S2845,Government,-3.233808,37.651042,33,20,28,40,24,33,28,26,0,0,0,0,113,119,14,3,14,3,14,14,48,47,42,3.9559,6,7,2602,2730,40 and More
Kilimanjaro,Rombo,Aleni,KENI,S.1785,S3101,Government,-3.2993499,37.6092599,72,65,76,71,58,83,57,74,0,0,0,0,263,293,12,14,12,14,21,21,139,135,96,4.1304,7,6,3354,1588,40 and More
Kilimanjaro,Rombo,Chala,MAMSERA,S.3097,S2850,Government,-3.3078529,37.5705402,32,28,21,20,13,12,12,17,0,0,0,0,78,77,7,6,7,6,12,12,38,36,32,4.1728,7,7,776,3201,Less than 40
Kilimanjaro,Rombo,Chala,ST. JOHN VIANNEY,S.4954,S5500,Non-Government,-1.2938598,37.2244011,40,37,21,23,34,30,20,24,0,0,0,0,115,114,8,4,8,4,19,19,36,36,36,2.3829,3,4,70,119,Less than 40
Kilimanjaro,Rombo,Chala,TANYA,S.1935,S2019,Government,-3.2875568,37.6355444,18,26,32,32,18,30,22,27,0,0,0,0,90,115,9,3,9,3,17,17,67,59,50,4.0479,7,7,3007,3010,40 and More
Kilimanjaro,Rombo,Holili,ELISHADAI-HOLILI,S.4662,S5056,Non-Government,-3.3690833,37.6375217,3,11,16,24,18,23,16,20,0,0,0,0,53,78,9,1,9,1,13,13,40,40,39,3.289,5,5,709,260,40 and More
Kilimanjaro,Rombo,Holili,HOLILI,S.1937,S2021,Government,-3.3755583,37.6364619,84,76,48,57,35,55,41,46,0,0,0,0,208,234,14,12,14,12,17,17,63,63,63,3.7299,6,5,1595,718,40 and More
Kilimanjaro,Rombo,Holili,RITALIZA,S.4660,S5376,Non-Government,-3.3744861,37.6338386,42,38,56,40,44,40,47,49,0,0,0,0,189,167,9,1,9,1,36,36,78,78,78,2.2413,3,3,197,199,40 and More
Kilimanjaro,Rombo,Katangara/Mrere,MASHATI,S.3096,S2849,Government,-3.142195,37.60314,102,82,84,94,77,81,58,84,0,0,0,0,321,341,14,15,14,15,23,23,138,133,118,3.8825,6,6,2253,1275,40 and More
Kilimanjaro,Rombo,Katangara/Mrere,SHAURITANGA,S.174,S0389,Non-Government,-3.1481298,37.6062215,9,17,25,16,26,21,40,42,45,31,52,31,197,158,12,10,12,10,16,16,51,49,49,3.1547,5,5,592,620,40 and More
Kilimanjaro,Rombo,Kelamfua/Mokala,HOROMBO,S.312,S0510,Government,-3.209804,37.655577,33,101,48,95,32,106,35,90,0,0,0,0,148,392,15,12,15,12,20,20,132,127,121,3.5195,6,6,990,943,40 and More
Kilimanjaro,Rombo,Kelamfua/Mokala,KELAMFUA,S.3090,S2843,Government,-3.1901603,37.6236352,47,28,30,41,33,48,37,32,0,0,0,0,147,149,7,12,7,12,16,16,72,72,57,4.0009,7,6,2795,2014,40 and More
Kilimanjaro,Rombo,Kingachi,MRAMBA,S.1938,S2022,Government,-3.0851853,37.6042221,37,50,39,51,17,33,22,52,0,0,0,0,115,186,7,6,7,6,23,23,53,51,35,3.9634,6,7,2635,2680,40 and More
Kilimanjaro,Rombo,Kirongo Samanga,KIRONGO CHINI,S.1594,S3505,Government,-3.096243,37.6373186,39,40,28,35,22,50,25,40,0,0,0,0,114,165,13,2,13,2,19,19,61,61,55,3.8623,6,6,2155,2221,40 and More
Kilimanjaro,Rombo,Kirongo Samanga,MATOLO,S.771,S0979,Government,-3.0923297,37.5967821,67,95,67,90,52,84,45,88,0,0,0,0,231,357,14,9,14,9,26,26,146,144,103,4.0934,7,6,3202,2488,40 and More
Kilimanjaro,Rombo,Kirongo Samanga,UMARINI,S.3099,S2852,Government,-3.0932862,37.6261852,35,36,28,37,21,45,18,25,0,0,0,0,102,143,11,4,11,4,16,16,50,48,46,3.6894,6,7,1448,2787,40 and More
Kilimanjaro,Rombo,Kirongo Samanga,USSERI,S.342,S0562,Non-Government,-3.5972492,37.2012973,9,12,15,9,8,8,9,13,0,0,0,0,41,42,5,3,5,3,10,10,31,31,30,3.4416,5,5,365,207,Less than 40
Kilimanjaro,Rombo,Kirwa Keni,KILAMACHO,S.3086,S2839,Government,-3.1590026,37.6071219,32,31,31,27,28,30,24,39,0,0,0,0,115,127,8,8,8,8,15,15,60,60,57,3.5763,6,6,1120,1674,40 and More
Kilimanjaro,Rombo,Kirwa Keni,KIRAENI,S.115,S0207,Non-Government,-3.1656589,37.6512994,0,86,0,114,0,78,0,85,0,21,0,41,0,425,14,12,14,12,16,16,109,106,106,2.3939,3,3,259,142,40 and More
Kilimanjaro,Rombo,Kisale Msaranga,KIRACHI,S.3102,S2855,Government,-3.1094589,37.635279,38,31,45,45,35,33,26,43,0,0,0,0,144,152,9,5,9,5,21,21,71,68,45,4.2159,7,7,3622,3367,40 and More
Kilimanjaro,Rombo,Kisale Msaranga,KISALE,S.628,S0795,Government,-3.1396122,37.6239401,71,70,61,66,36,79,41,74,0,0,0,0,209,289,14,7,14,7,24,24,129,123,108,3.8153,6,6,1941,2049,40 and More
Kilimanjaro,Rombo,Kitirima,KWALAKAMU,S.3095,S2848,Government,-3.0021631,37.5654421,76,116,74,89,53,94,36,87,0,0,0,0,239,386,15,5,15,5,31,31,130,128,97,4.0497,7,6,3015,1528,40 and More
Kilimanjaro,Rombo,Mahida,MAHIDA,S.629,S0813,Government,-3.2972366,37.6069483,29,49,19,40,30,33,31,43,0,0,0,0,109,165,11,7,10,7,15,16,76,74,57,4.1275,7,6,3343,1847,40 and More
Kilimanjaro,Rombo,Mahida,MAWANDA,S.3926,S4814,Government,-3.334464,37.6142781,21,18,17,15,19,27,20,19,0,0,0,0,77,79,11,5,11,5,10,10,39,37,32,4.0778,7,8,733,3789,Less than 40
Kilimanjaro,Rombo,Makiidi,MAKIIDI,S.3103,S2856,Government,-3.2024331,37.5997549,68,63,70,66,39,72,57,66,0,0,0,0,234,267,11,9,11,9,25,25,100,93,82,4.0687,7,6,3103,2447,40 and More
Kilimanjaro,Rombo,Makiidi,MKUU,S.290,S0544,Government,-3.2024333,37.5997549,45,67,136,172,111,132,102,142,0,151,0,121,394,785,36,25,36,25,19,19,245,244,240,3.3049,5,5,726,671,40 and More
Kilimanjaro,Rombo,Manda,MEMA,S.3098,S2851,Government,-3.24748793,37.2461489,40,33,34,40,37,30,30,48,0,0,0,0,141,151,8,7,8,7,19,19,52,51,50,3.6402,6,7,1294,3257,40 and More
Kilimanjaro,Rombo,Marangu Kitowo,MAKI,S.3104,S2857,Government,-3.0947022,37.6071868,64,63,60,57,35,52,37,50,0,0,0,0,196,222,15,5,15,5,21,21,130,128,90,4.109,7,7,3264,3562,40 and More
Kilimanjaro,Rombo,Mengeni,MENGENI,S.3087,S2840,Government,-3.2387717,37.63621,16,16,33,24,20,28,32,28,0,0,0,0,101,96,12,4,12,4,12,12,44,44,36,3.8788,6,6,2235,2105,40 and More
Kilimanjaro,Rombo,Mengeni,MRIKE,S.308,S0504,Non-Government,-3.2551076,37.663355,6,5,11,11,14,9,29,16,0,0,0,0,60,41,8,3,8,3,9,9,46,45,45,3.3088,5,5,729,699,40 and More
Kilimanjaro,Rombo,Mengwe,MAKALEMA,S.731,S0934,Government,-3.261273,37.614917,56,71,57,63,28,70,36,45,0,0,0,0,177,249,14,9,14,9,19,19,95,89,58,4.1517,7,6,3426,1754,40 and More
Kilimanjaro,Rombo,Mrao Keryo,BUSTANI,S.1934,S2018,Government,-3.1626383,37.5948033,69,49,44,65,53,59,37,65,0,0,0,0,203,238,12,6,12,6,25,25,83,83,83,3.7392,6,6,1633,1872,40 and More
Kilimanjaro,Rombo,Mrao Keryo,MRAOKERYO,S.3093,S4312,Government,-3.1656687,37.6292823,24,19,19,24,24,29,21,31,0,0,0,0,88,103,16,3,16,3,10,10,51,46,43,3.6969,6,7,1476,750,40 and More
Kilimanjaro,Rombo,Mrao Keryo,UNGWASI,S.303,S0506,Non-Government,-3.1016464,37.3617,10,14,8,11,20,18,21,21,4,5,4,3,67,72,7,4,7,4,13,13,44,42,42,3.1454,5,5,589,337,40 and More
Kilimanjaro,Rombo,Nanjara,NANJARA,S.3088,S2841,Government,-3.0194843,37.5674985,59,68,53,73,31,66,43,48,0,0,0,0,186,255,9,10,9,10,23,23,107,103,82,4.1754,7,7,3486,3335,40 and More
Kilimanjaro,Rombo,Ngoyoni,NGARENI,S.1936,S2020,Government,-3.3143643,37.6609623,39,32,37,40,30,49,30,44,0,0,0,0,136,165,6,6,6,6,25,25,66,66,63,3.738,6,6,1628,2518,40 and More
Kilimanjaro,Rombo,Olele,OLELE,S.1593,S1997,Government,-3.102822,37.601229,66,76,36,59,43,35,26,49,0,0,0,0,171,219,7,10,7,10,23,23,79,74,73,3.514,6,6,982,1821,40 and More
Kilimanjaro,Rombo,Reha,TARAKEA,S.553,S0818,Government,-3.0352117,37.5889833,58,57,67,60,66,42,78,26,111,99,80,77,460,361,27,9,27,9,23,23,142,133,129,3.6186,6,6,1235,2390,40 and More
Kilimanjaro,Rombo,Reha,URAURI,S.3089,S2842,Government,-3.0295717,37.6016217,60,59,46,67,26,52,30,46,0,0,0,0,162,224,14,7,14,7,18,18,89,76,66,4.129,7,7,3350,3586,40 and More
Kilimanjaro,Rombo,Shimbi,KWAIKURU,S.3085,S2838,Government,-3.2172586,37.5945725,44,49,49,36,38,37,40,53,0,0,0,0,171,175,12,7,12,7,18,18,80,78,77,3.6811,6,6,1420,1345,40 and More
Kilimanjaro,Rombo,Shimbi Kwandele,KILIMANJARO BOYS,S.87,S0122,Non-Government,-3.205397,37.650344,17,0,18,0,25,0,34,0,0,0,0,0,94,0,8,2,7,2,9,10,50,50,50,2.7607,4,4,410,390,40 and More
Kilimanjaro,Rombo,Shimbi Kwandele,MLAMBAI,S.3083,S2836,Government,-3.209805,37.655578,23,25,40,27,27,20,37,28,0,0,0,0,127,100,13,5,13,5,13,13,64,63,55,3.8675,6,6,2171,2183,40 and More
Kilimanjaro,Rombo,Shimbi Kwandele,SHIMBI,S.1592,S1708,Government,-3.1918192,37.5231996,68,55,50,52,53,53,34,47,0,0,0,0,205,207,13,11,13,11,17,17,107,106,101,3.3419,5,6,753,2177,40 and More
Kilimanjaro,Rombo,Tarakea Motamburu,MBOMAI,S.3101,S2854,Government,-2.9960185,37.551816,52,53,77,58,47,75,51,50,0,0,0,0,227,236,13,6,13,6,24,24,102,92,82,3.8037,6,6,1882,2007,40 and More
Kilimanjaro,Rombo,Tarakea Motamburu,MOTAMBURU,S.1630,S1656,Government,-2.0982199,37.5446077,66,80,54,91,64,94,47,68,0,0,0,0,231,333,18,7,17,7,23,24,123,122,109,3.7761,6,6,1770,1741,40 and More
Kilimanjaro,Rombo,Tarakea Motamburu,NDUWENI,S.3094,S2847,Government,-3.0073646,37.5634295,70,67,57,65,62,89,56,73,0,0,0,0,245,294,11,13,11,13,22,22,109,105,72,4.3055,8,6,3855,2476,40 and More
Kilimanjaro,Rombo,Ubetu/Kahe,KAHE USSERI,S.3100,S2853,Government,-3.0625759,37.6032262,64,105,50,62,41,65,39,66,0,0,0,0,194,298,14,6,13,6,25,26,97,94,72,3.9767,6,6,2685,1391,40 and More
Kilimanjaro,Rombo,Ubetu/Kahe,NGALEKU,S.1727,S1737,Government,-3.3755891,37.144361,83,100,57,83,35,83,40,75,0,0,0,0,215,341,15,10,15,10,22,22,106,98,80,4.0743,7,7,3120,2604,40 and More
Kilimanjaro,Rombo,Ubetu/Kahe,UBETU MAWENZI,S.4923,S5460,Non-Government,-3.0011662,37.742311,17,14,38,23,30,19,24,22,0,0,0,0,109,78,9,4,9,4,14,14,28,27,27,2.8247,4,4,165,134,Less than 40
Kilimanjaro,Rombo,Ushiri/Ikuini,UBAA,S.3091,S2844,Government,-3.1934563,37.6073026,47,65,57,63,39,64,46,47,0,0,0,0,189,239,9,11,9,11,21,21,90,89,80,3.5995,6,7,1184,2630,40 and More
Mara,Rorya,Baraki,WANINGO,S.3394,S2719,Government,-1.3765533,33.9390454,92,62,77,58,68,20,52,36,0,0,0,0,289,176,14,0,14,0,33,33,85,80,61,4.1697,7,7,3469,3255,40 and More
Mara,Rorya,Bukura,ADAM KIGHOMA MALIMA,S.5339,S6017,Government,-1.1420433,34.1350167,81,40,47,35,32,16,0,0,0,0,0,0,160,91,9,0,9,0,28,28,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Bukura,BUKURA,S.3397,S2722,Government,-1.092134,34.095862,133,88,71,84,53,45,98,59,0,0,0,0,355,276,12,1,12,1,49,49,111,102,73,4.2622,7,7,3747,3170,40 and More
Mara,Rorya,Bukwe,BUKWE,S.1055,S1226,Government,-1.3443703,34.2955409,113,94,97,82,69,45,74,56,0,0,0,0,353,277,13,6,13,6,33,33,124,112,86,4.0645,7,8,3081,3770,40 and More
Mara,Rorya,Goribe,GORIBE,S.3398,S2723,Government,-1.1720075,34.2402053,98,79,67,43,41,34,62,39,0,0,0,0,268,195,14,1,13,1,31,33,78,76,74,3.867,6,6,2169,1891,40 and More
Mara,Rorya,Ikoma,NYAMASANDA,S.657,S0858,Government,-1.1837945,34.2746446,97,91,76,57,45,30,45,41,0,0,0,0,263,219,13,1,13,1,34,34,77,72,70,3.6048,6,6,1190,2018,40 and More
Mara,Rorya,Kigunga,BUKAMA,S.655,S0984,Government,-1.2481809,34.0851584,126,98,156,133,81,54,130,112,89,0,0,0,582,397,14,4,14,4,54,54,115,112,101,3.7699,6,7,1742,2823,40 and More
Mara,Rorya,Kigunga,KIGUNGA,S.5333,S6139,Government,-1.3113583,34.0641183,81,54,41,33,0,0,0,0,0,0,0,0,122,87,5,3,4,3,26,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Kinyenche,KINYENCHE,S.4943,S5480,Government,-1.2393017,33.9626157,59,63,47,64,49,37,54,57,0,0,0,0,209,221,8,1,8,1,48,48,88,83,40,4.5401,9,8,4092,3737,40 and More
Mara,Rorya,Kirogo,KIROGO,S.3393,S2718,Government,-1.3347557,34.0225252,26,25,24,15,32,28,28,26,0,0,0,0,110,94,11,3,10,3,15,16,52,50,48,3.6738,6,6,1401,2124,40 and More
Mara,Rorya,Kirogo,NYABIWE,S.3389,S2714,Government,-1.4511042,34.0305305,45,67,42,26,25,14,29,22,0,0,0,0,141,129,12,1,12,1,21,21,38,38,24,4.343,8,7,823,2865,Less than 40
Mara,Rorya,Kisumwa,KISUMWA,S.2377,S2308,Government,-1.4410517,34.1336967,114,79,87,82,76,64,67,50,0,0,0,0,344,275,17,5,17,5,28,28,215,205,165,4.034,7,6,2955,2271,40 and More
Mara,Rorya,Kisumwa,KUKONA,S.5195,S5916,Government,-1.5041137,34.0057312,25,26,17,20,20,20,40,23,0,0,0,0,102,89,8,1,8,1,21,21,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Kisumwa,KWIBUSE,S.5191,S5915,Government,-1.5038461,34.0830137,34,41,22,20,23,27,21,8,0,0,0,0,100,96,8,0,8,0,25,25,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Kitembe,CHARYA,S.656,S0810,Government,-1.1484416,34.1887616,84,71,75,64,58,54,47,37,0,0,0,0,264,226,11,1,11,1,41,41,122,115,109,3.6154,6,7,1224,2933,40 and More
Mara,Rorya,Kitembe,NYAMBOGO,S.5794,n/a,Government,-1.2057517,34.1656183,46,42,0,0,0,0,0,0,0,0,0,0,46,42,1,0,1,0,88,88,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Komuge,KOMUGE,S.5793,S6512,Government,-1.4568688,33.9116207,50,48,0,0,0,0,0,0,0,0,0,0,50,48,1,0,1,0,98,98,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Komuge,KURUYA,S.5593,S6259,Government,-1.4883481,33.9867491,27,20,0,0,0,0,0,0,0,0,0,0,27,20,3,2,3,2,9,9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Komuge,MBATAMO,S.5341,S6038,Government,-1.4964764,33.8099515,21,18,27,34,24,20,0,0,0,0,0,0,72,72,6,1,6,1,21,21,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Komuge,SUBA,S.879,S1105,Government,-1.42505515,33.9682009,96,71,67,56,34,43,66,49,0,0,0,0,263,219,11,3,11,3,34,34,102,97,81,3.813,6,6,1930,2315,40 and More
Mara,Rorya,Koryo,NYANDUGA,S.637,S0821,Government,-1.3008735,34.2228941,148,114,126,109,92,83,112,71,97,0,78,0,653,377,19,10,19,10,36,36,203,188,186,3.4752,5,6,924,1106,40 and More
Mara,Rorya,Kyangasaga,NYAMAGARO,S.2332,S2290,Government,-1.2493217,33.9194606,131,111,165,127,120,76,105,51,0,0,0,0,521,365,14,1,14,1,59,59,143,138,129,3.8673,6,7,2170,3276,40 and More
Mara,Rorya,Kyang'ombe,KYANG'OMBE,S.3787,S4290,Government,-1.3369932,33.8685484,64,28,40,38,38,30,54,38,0,0,0,0,196,134,14,2,14,2,21,21,75,67,43,4.2071,7,7,3595,3055,40 and More
Mara,Rorya,Kyang'ombe,NYIHARA,S.2331,S2289,Government,-1.3409417,33.8627783,70,65,44,22,32,14,22,23,0,0,0,0,168,124,13,1,13,1,21,21,58,53,40,4.1672,7,8,3466,3658,40 and More
Mara,Rorya,Mirare,CHANGUGE,S.5564,S6229,Government,-1.2302128,34.220986,56,41,39,51,0,0,0,0,0,0,0,0,95,92,4,1,4,1,37,37,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Mirare,GIRANGO,S.4284,S4340,Non-Government,-1.2663363,34.1889475,36,46,35,45,46,30,41,22,21,8,15,5,194,156,16,1,16,1,21,21,62,53,53,1.7533,2,2,69,103,40 and More
Mara,Rorya,Mirare,MESHPEN,S.4793,S5231,Non-Government,-1.2747379,34.168351,0,6,4,7,3,6,7,11,0,0,0,0,14,30,4,1,4,1,9,9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Mirare,MIRARE,S.3788,S4168,Government,-1.2652324,34.1960775,111,109,68,54,84,75,72,68,0,0,0,0,335,306,14,1,14,1,43,43,128,117,117,3.8145,6,6,1934,1188,40 and More
Mara,Rorya,Mkoma,KATURU,S.634,S0879,Government,-1.1483932,34.0265071,91,112,103,75,46,65,74,61,0,0,0,0,314,313,15,7,15,7,29,29,182,171,134,3.9421,6,6,2520,2414,40 and More
Mara,Rorya,Mkoma,NGASARO,S.5194,S5939,Government,-1.1775617,34.0384655,89,102,83,81,80,73,66,48,0,0,0,0,318,304,13,2,13,2,41,41,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Nyaburongo,NYATHOROGO,S.1895,S3891,Government,-1.3870217,34.1360183,100,92,95,70,55,44,83,51,0,0,0,0,333,257,18,2,18,2,30,30,73,71,48,4.084,7,6,3174,2133,40 and More
Mara,Rorya,Nyahongo,JOPE BOYS,S.5591,S6280,Non-Government,-1.1768709,34.0028877,16,0,24,0,0,0,0,0,0,0,0,0,40,0,4,1,4,1,8,8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Nyahongo,PROF. PHILEMON SARUNGI,S.3399,S2724,Government,-1.1649883,34.0354685,196,176,171,159,152,101,160,97,0,0,0,0,679,533,17,5,17,5,55,55,173,154,154,3.5043,6,6,970,1704,40 and More
Mara,Rorya,Nyamagaro,NYANG'OMBE,S.5795,S6513,Government,-1.2301676,33.8881794,109,112,0,0,0,0,0,0,0,0,0,0,109,112,2,1,2,1,74,74,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Nyamtinga,NYAMTINGA,S.4659,S5238,Government,-1.2533264,33.9642998,92,77,111,59,62,61,65,40,0,0,0,0,330,237,11,0,11,0,52,52,95,90,76,4.1021,7,7,3236,3476,40 and More
Mara,Rorya,Nyamunga,NYAMUNGA,S.3388,S2713,Government,-1.4357961,33.8498434,130,113,133,115,86,69,68,50,131,0,62,0,610,347,21,4,21,4,38,38,174,168,156,3.747,6,6,1664,2434,40 and More
Mara,Rorya,Nyathorogo,KOWAK GIRLS,S.508,S0241,Non-Government,-1.3617466,34.1506952,0,124,0,138,0,114,0,109,0,28,0,0,0,513,20,5,20,4,21,21,125,125,125,1.8855,2,2,96,90,40 and More
Mara,Rorya,Nyathorogo,MUSA AKASHA,S.4658,S5104,Government,-1.3839617,34.1801667,106,82,87,81,65,55,52,60,0,0,0,0,310,278,10,2,10,2,49,49,105,104,84,4.0762,7,7,3134,2918,40 and More
Mara,Rorya,Rabour,BUTURI,S.633,S0788,Government,-1.4178891,34.0057225,62,76,41,53,38,35,54,49,93,0,86,0,374,213,20,3,20,3,26,26,107,102,87,4.026,7,6,2914,1819,40 and More
Mara,Rorya,Rabour,OLIYO,S.5332,S6034,Government,-1.4712278,34.0277823,43,31,23,28,26,20,0,0,0,0,0,0,92,79,8,2,8,2,17,17,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Rabour,PAST ODUNGAGA,S.1894,S3892,Government,-1.4233394,34.0513153,22,16,22,17,25,13,32,28,0,0,0,0,101,74,12,1,12,1,13,13,88,74,54,4.0655,7,8,3088,3703,40 and More
Mara,Rorya,Raranya,RARANYA,S.4245,S4909,Government,-1.2092539,34.1043005,82,89,96,88,59,55,56,37,0,0,0,0,293,269,12,4,12,4,35,35,132,119,109,3.6505,6,7,1327,2782,40 and More
Mara,Rorya,Roche,ROCHE,S.3391,S2716,Government,-1.1033083,34.1910502,105,118,71,93,42,55,65,53,0,0,0,0,283,319,11,2,11,2,46,46,116,106,104,3.7005,6,6,1488,2331,40 and More
Mara,Rorya,Tai,MASONGA,S.507,S0719,Non-Government,-1.1259235,34.0330447,23,18,39,40,58,36,52,29,0,0,0,0,172,123,12,3,12,3,20,20,72,72,72,2.885,4,3,464,200,40 and More
Mara,Rorya,Tai,SHIRATI SOTA,S.5334,S6036,Government,-1.11868,34.009845,68,70,23,23,53,37,0,0,0,0,0,0,144,130,7,3,7,3,27,27,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mara,Rorya,Tai,TAI,S.3395,S2720,Government,-1.1260343,34.0488837,172,170,149,133,126,78,129,118,0,0,0,0,576,499,23,2,21,2,43,47,239,235,204,3.6924,6,6,1458,1748,40 and More
Lindi,Ruangwa,Chibula,CHIBULA,S.5266,S5895,Government,-9.9111008,39.0433533,27,28,13,12,11,11,0,0,0,0,0,0,51,51,5,4,5,4,11,11,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
