code_etablissement,CRE,delegation,nom_etablissement,Type,cre_ar,delagation_ar,code_auto,nom_etablissement_ar,region_ar,cycle_ar,Latitude initiale,Longitude initiale
30515808,Sidi Bouzid,REGUEB,E.PREP.TECH.REGUEB,E.PREP.TECH,سيدي بوزيد,الرقاب,515808,المدرسة الإعداديّة التقنية بالرقاب,,اعدادي تقني,34.86136428731649,9.785004258155823
40521301,Gafsa,GAFSA SUD,L.H.BOUZAIENE GAFSA,LYCEE,قفصة,قفصة الجنوبية,521301,معهد  الحسين بوزيان بقفصة,,معهد,34.12837368,8.729661852
40521302,Gafsa,GAFSA SUD,L.AHMED SNOUSSI GAFSA,LYCEE,قفصة,قفصة الجنوبية,521302,معهد  أحمد السنوسي بقفصة,,معهد,34.42087216833893,8.781324326992035
40521303,Gafsa,GAFSA SUD,L.CITE DES JEUNES GAFSA,LYCEE,قفصة,قفصة الجنوبية,521303,معهد  حي الشباب بقفصة,,معهد,34.425597,8.776871
20521304,Gafsa,GAFSA SUD,E.PREP.GAFSA,E.PREP,قفصة,قفصة الجنوبية,521304,م.إ.  بقفصة,,اعدادي,34.41529366661341,8.78082275390625
20521305,Gafsa,GAFSA SUD,E.PREP.CITE ESSOUROUR GAFSA,E.PREP,قفصة,قفصة الجنوبية,521305,م.إ.  حي السرور بقفصة,,اعدادي,34.436222,8.793367
20521306,Gafsa,GAFSA SUD,E.PREP.2 MARS 34 GAFSA,E.PREP,قفصة,قفصة الجنوبية,521306,م.إ.  2مارس 1934 بقفصة,,اعدادي,34.42192977235154,8.776843696832657
40521307,Gafsa,GAFSA SUD,L.IBN RACHED GAFSA,LYCEE,قفصة,قفصة الجنوبية,521307,معهد  ابن راشد بقـفصة,,معهد,34.431983533139764,8.782968521118164
20521308,Gafsa,GAFSA SUD,E.PREP.HMIDA WAHADA GAFSA,E.PREP,قفصة,قفصة الجنوبية,521308,م.إ. حميدة وحادة قفصة,,اعدادي,34.423289,8.783677
20521309,Gafsa,GAFSA SUD,E.PREP.PILOTE GAFSA,E.PREP,قفصة,قفصة الجنوبية,521309,المدرسة الإعدادية النموذجية قفصة,,اعدادي,34.45163,8.77434
20521310,Gafsa,GAFSA SUD,E.PREP.ELMANZAH.RT.MATAR GAFSA,E.PREP,قفصة,قفصة الجنوبية,521310,م.إ.  المنزه طريق المطار قفصـة,,اعدادي,34.409478592655034,8.780734703125063
20521311,Gafsa,GAFSA SUD,E.PREP.CITE DES JEUNES GAFSA,E.PREP,قفصة,قفصة الجنوبية,521311,م.إ.  حي الشباب قفصـة,,اعدادي,34.42659546075537,8.767146170139313
20521312,Gafsa,GAFSA SUD,E.PREP.SIDI AHMED ZARROUK GAFS,E.PREP,قفصة,قفصة الجنوبية,521312,م.إ.سيدي أحمد زروق بقفصة,,مختلط,34.42932170236864,8.744580745697021
40521313,Gafsa,GAFSA SUD,L.AB.K.ECHABI CT.CHABEB GAFSA,LYCEE,قفصة,قفصة الجنوبية,521313,معهد أبو القاسم الشابي حي الشباب قفصة,,معهد,34.42492993185005,8.775039911270142
40521314,Gafsa,GAFSA SUD,L.IBN CINA    GAFSA,LYCEE,قفصة,قفصة الجنوبية,521314,معهد  إبن سينا  بقفصة,,معهد,34.420724,8.782402
40521320,Gafsa,GAFSA SUD,L.PILOTE.GAFSA,LYCEE,قفصة,قفصة الجنوبية,521320,المعهد النموذجي بقفصة,,معهد,34.425058918702554,8.754644393920898
20521322,Gafsa,GAFSA SUD,E.PREP.IBN SINA.GAFSA,E.PREP,قفصة,قفصة الجنوبية,521322,م.إ.  ابن سينا بقفصة,,اعدادي,34.42111112606389,8.78046065568924
40521323,Gafsa,GAFSA SUD,L.CT.ESSOUROUR GAFSA,LYCEE,قفصة,قفصة الجنوبية,521323,معهد  حي السرور بقفصة,,مختلط,34.445001,8.784065
40521401,Gafsa,ELKSAR,L.AHMED TLILI KSAR GAFSA,LYCEE,قفصة,القصر,521401,معهد  أحمد التليلي القصر قفصة ,,معهد,34.397677,8.811309
20521402,Gafsa,ELKSAR,E.PREP.LALA KSAR GAFSA  ,E.PREP,قفصة,القصر,521402,م.إ.  بلالة  القصر قفصة,,اعدادي,34.395,8.821
40521403,Gafsa,ELKSAR,L. ABDELAZIZ LADAB ELAKERMI KSAR GAFSA,LYCEE,قفصة,القصر,521403,معهد عبد العزيز الأدب العكرمي قصر قفصة,,معهد,34.39132907952879,8.81052017211914
20521404,Gafsa,ELKSAR,E.PREP.KSAR GAFSA,E.PREP,قفصة,القصر,521404,م.إ.  القصـر قفصـة,,اعدادي,34.4042,8.84011
20521501,Gafsa,SIDI AICHE,E.PREP.SIDI AICH,E.PREP,قفصة,سيدي عيش,521501,م.إ.  سيدي عـيـش,,اعدادي,34.731,8.775
40521502,Gafsa,SIDI AICHE,L.IBN KHALDOUN SIDI AICH,LYCEE,قفصة,سيدي عيش,521502,معهد ابن خلدون بسيدي عيش,,معهد,34.737042,8.782266
20521601,Gafsa,GAFSA NORD,E.PREP.OULED W'HIBA GAFSA,E.PREP,قفصة,قفصة الشمالية,521601,م.إ.  بأولاد وهـيـبـة,,مختلط,34.6457575815834,9.073347613395754
20521602,Gafsa,GAFSA NORD,E.PREP.CHABIBA GAFSA,E.PREP,قفصة,قفصة الشمالية,521602,م.إ.   الشبـيـبـة  قفصـة,,مختلط,34.56461435067087,8.92263650894165
40521806,Gafsa,REDEYEF,L.2 MARS 34 REDEYEF,LYCEE,قفصة,الرديف,521806,معهد  2مارس 1934 بالرديف,,مختلط,34.378158,8.158014
40521807,Gafsa,REDEYEF,L. 18 JANV.52 REDEYEF,LYCEE,قفصة,الرديف,521807,معهد 18جانفي 1952 بالرديف,,معهد,34.3746121449379,8.207988739013672
40521810,Gafsa,REDEYEF,L.IBN CHOUBAT REDEYEF,LYCEE,قفصة,الرديف,521810,معهد  ابن شباط بالرديف,,مختلط,34.389527,8.169902
20521811,Gafsa,REDEYEF,E.PREP.ENNAJEH REDAYEF,E.PREP,قفصة,الرديف,521811,م.إ.  النجاح بالرديف,,اعدادي,34.385745,8.161202
40521812,Gafsa,REDEYEF,L.CITE SIDI ABDELKADER REDEYEF,LYCEE,قفصة,الرديف,521812,معهد  حي سيدي عبدالقادرالـرديـف,,مختلط,34.385922,8.16117
20523803,Gafsa,METLAOUI,E.PREP.EL AMEL METLAOUI,E.PREP,قفصة,المتلوي,523803,م.إ.الأمل المتلوي,,اعدادي,34.33921,9.39247
40523804,Gafsa,METLAOUI,L.RTE GAFSA METLAOUI,LYCEE,قفصة,المتلوي,523804,معهد  طريق قفصة بالمتلوي,,معهد,34.312191,8.4246444
40523805,Gafsa,METLAOUI,L. RTE.TOZEUR METLAOUI,LYCEE,قفصة,المتلوي,523805,معهد طريق توزر بالمتلوي,,مختلط,34.31029878267516,8.378287553787231
40523806,Gafsa,METLAOUI,L. METLAOUI,LYCEE,قفصة,المتلوي,523806,معهد  المتلوي,,مختلط,34.311635,8.400989
40523807,Gafsa,METLAOUI,L.IBN MANDHOUR METLAOUI  ,LYCEE,قفصة,المتلوي,523807,معهد ابن منظور  بالمتلوي  ,,معهد,34.315,8.400
20523809,Gafsa,METLAOUI,E.PREP.EL.AHD EL JADID.METLAOU,E.PREP,قفصة,المتلوي,523809,م.إ.  العهد الجديد بالمتلوي,,اعدادي,34.320876,8.396194
20523810,Gafsa,METLAOUI,EPREP.IBN ARAFA METLAOUI,LYCEE,قفصة,المتلوي,523810,معهد ابن عرفة بالمتلوي,,مختلط,34.339315,8.392439
40524308,Gafsa,GUETAR,L.EL GUETAR,LYCEE,قفصة,القطار,524308,معهد  القطار,,معهد,34.340914905086656,8.938161134719849
40524309,Gafsa,GUETAR,L. ELFARABI GUETAR    ,LYCEE,قفصة,القطار,524309,معهد الفارابي بالقطار,,مختلط,34.33583957170884,8.96036446094513
40524310,Gafsa,GUETAR,L. OULED BOU OMRAN,LYCEE,قفصة,القطار,524310,معهد أولاد بوعمران,,مختلط,34.354973,9.118832
20524311,Gafsa,GUETAR,E.PREP.GUETAR,E.PREP,قفصة,القطار,524311,م.إ. بالقطار,,اعدادي,,
40524501,Gafsa,BELKHIR,L.BELKHIR,LYCEE,قفصة,بلخير,524501,معهد  بلـخـيـر,,معهد,34.275585,9.393467
40524502,Gafsa,BELKHIR, L.HAOUEL ELOUEDI,LYCEE,قفصة,بلخير,524502,معهد  حـوال الـوادي,,مختلط,34.379712580462204,8.8330078125
40524503,Gafsa,BELKHIR,L. AYAICHA BELKHIR,LYCEE,قفصة,بلخير,524503,معهد العيايشية بلخير,,مختلط,34.247153,9.246387
20524504,Gafsa,BELKHIR,E.PREP.BELKHIR,E.PREP,قفصة,بلخير,524504,م.إ.ببلخير,,اعدادي,34.21952430038594,9.188690185546875
20524807,Gafsa,SENED,E.PREP.IBN ELJAZZAR SNED  ,E.PREP,قفصة,السند,524807,م . إ . ابن الجزار  بالسند ,,اعدادي,34.53337656388764,9.254189729690552
40524809,Gafsa,SENED,L.SNED,LYCEE,قفصة,السند,524809,معهد  السند,,معهد,34.539383,9.250823
40524811,Gafsa,SENED,L..GOUSSA  SENED,LYCEE,قفصة,السند,524811,معهد القوسة   بالسند,,مختلط,34.593486,9.204331
20524812,Gafsa,SENED,E.PREP.SNED,E.PREP,قفصة,السند,524812,م.إ.  بالسند,,اعدادي,34.53797,9.23524
40524813,Gafsa,SENED,L.IBN RACHIK SENED,LYCEE,قفصة,السند,524813,معهد إبن رشيق بالسند,,معهد,34.553265,9.253457
40524814,Gafsa,SENED,L.ALIM,LYCEE,قفصة,السند,524814,معهد عليم,,مختلط,34.53009214578309,9.254608154296875
40524808,Gafsa,ZANOUCH,L.ZANOUCHE,LYCEE,قفصة,زانوش,524808,معهد زانوش,,معهد,34.47827406911318,9.064042568206787
20524810,Gafsa,ZANOUCH,E.PREP.ZANOUCHE,E.PREP,قفصة,زانوش,524810,م.إ.  بزانوش,,اعدادي,34.474331,9.065035
40525310,Gafsa,MOULARES,L.9 AVRIL 38 MOULARES,LYCEE,قفصة,أم العرايس,525310,معهد 9 أفريل 38 أم العرائس,,معهد,34.482509,8.291596
20525311,Gafsa,MOULARES,E.PREP.15 OCTOBRE 63 MOULARES,E.PREP,قفصة,أم العرايس,525311,م.إ. 15 أكتوبر 63  بأم العرائس,,اعدادي,34.479755,8.258201
20525312,Gafsa,MOULARES,E.PREP.MOULARES GARE,E.PREP,قفصة,أم العرايس,525312,م.إ. بأم العرائس المحطة ,,اعدادي,34.324361,8.414018
20525314,Gafsa,MOULARES,E.PREP.IBN MANDHOUR MOULARES,E.PREP,قفصة,أم العرايس,525314,م.إ.إبن منظور أم العرائس,,اعدادي,34.489018,8.275137
40525315,Gafsa,MOULARES,L.ELIMTIAZ MOULARES,LYCEE,قفصة,أم العرايس,525315,معهد الإمتياز أم العرائس,,معهد,34.480265,8.259004
40525313,Gafsa,SIDI BOUBAKER,L.SIDI  BOUBAKER,LYCEE,قفصة,سيدي بوبكر,525313,معهد  سيدي  بوبكر,,مختلط,34.49410725526702,8.776187896728516
40525811,Gafsa,MDHILA,L. M'DHILLA,LYCEE,قفصة,المظيلة,525811,معهد  المظيلة,,معهد,34.296056,8.760422
20525812,Gafsa,MDHILA,E.PREP.M'DHILLA,E.PREP,قفصة,المظيلة,525812,م.إ.  بالمظيلة,,اعدادي,34.295096,8.755722
20525813,Gafsa,MDHILA,E.PREP.IBN ROCHD MDHILLA  ,E.PREP,قفصة,المظيلة,525813,م . إ .ابن رشد بالمظيلة  ,,اعدادي,34.281299,8.74296
30521321,GAFSA,GAFSA SUD,E.PREP.TECH.GAFSA,E.PREP.TECH,قفصة,قفصة الجنوبية,521321,المدرسة الإعداديّة التقنية بقفصـة,,اعدادي تقني,34.424088,8.788574
30521809,GAFSA,REDEYEF,E.PREP.TECH.REDEYEF,E.PREP.TECH,قفصة,الرديف,521809,المدرسة الإعداديّة التقنية بالرديف,,اعدادي تقني,34.37845,8.15763
30523808,GAFSA,METLAOUI,E.PREP.TECH.METLAOUI,E.PREP.TECH,قفصة,المتلوي,523808,المدرسة الإعداديّة التقنية بالمتلوي,,اعدادي تقني,34.314626,8.404196
40531401,Tozeur,TOZEUR,L.AB.K. ECHABBI TOZEUR,LYCEE,توزر,توزر,531401,معهد  أبو القاسم الشابي بتوزر,,معهد,33.9167496243713,8.127640297592166
20531403,Tozeur,TOZEUR,E.PREP.ROUTE ELMATARTOZEUR,E.PREP,توزر,توزر,531403,م.إ. طريق المطار  بتوزر,,اعدادي,34.462699,8.0523883
20531404,Tozeur,TOZEUR,E.PREP.IBN CHABAT TOZEUR,E.PREP,توزر,توزر,531404,م.إ.  ابن شباط توزر,,اعدادي,33.91604338487811,8.12715232372284
20531405,Tozeur,TOZEUR,E.PREP.MUSTAPHA KHRAIF TOZEUR,E.PREP,توزر,توزر,531405,م.إ.  مصطفى خريف تـوزر,,اعدادي,33.93650625900033,8.146888017654419
40531406,Tozeur,TOZEUR,L.ELIMTIEZ TOZEUR,LYCEE,توزر,توزر,531406,معهد  الإمتياز تـوزر,,معهد,33.93250060173607,8.129255175590515
20531407,Tozeur,TOZEUR,E.PREP.CHAKRATSI TOZEUR,E.PREP,توزر,توزر,531407,م.إ.  الشقراطسي توزر,,اعدادي,33.90917503325776,8.117523193359375
20531408,Tozeur,TOZEUR,E.PREP. PILOTE.TOZEUR,E.PREP,توزر,توزر,531408,م.الإعدادية النموذجية بتوزر,,اعدادي,33.93051749009608, 8.127211144149783
20531409,Tozeur,TOZEUR,E.PREP.TOZEUR,E.PREP,توزر,توزر,531409,المدرسة الإعدادية بتوزر,,اعدادي,33.947137,8.145587
40531410,Tozeur,TOZEUR,LYCEE PILOTE TOZEUR,LYCEE,توزر,توزر,531410,المعهد النموذجي بتوزر,,معهد,,
20531603,Tozeur,DEGACHE,E.PREP.AHD EL JADID DEGACHE,E.PREP,توزر,دقاش,531603,م.إ.  العهد الجديد بدقاش,,اعدادي,33.9783508397727,8.210681676864624
40531604,Tozeur,DEGACHE,L.2 MARS 34 DEGUECHE,LYCEE,توزر,دقاش,531604,معهد  2مارس 1934 بدقاش,,معهد,33.999272285907715, 8.237358739555361
20531605,Tozeur,DEGACHE,E.PREP.IBN KHALDOUN BOUHLAL,E.PREP,توزر,دقاش,531605,م.إ.  ابن خلدون ببوهلال ,,اعدادي,33.972216531969124,8.17749023088254
20531606,Tozeur,DEGACHE,E.PREP.ZAOUIAT ELARAB DEGACHE,E.PREP,توزر,دقاش,531606,م.إ.  زاوية العـرب دقاش,,اعدادي,33.992,8.233
40531607,Tozeur,DEGACHE,L. ELMAHASSEN,LYCEE,توزر,دقاش,531607,معهد  المحاسن,,معهد,34.020750473856275,8.24076533317566
20531601,Tozeur,HAMMET EJRID,E.PREP.IBN CHARAF HAMMET JERID,E.PREP,توزر,حامة الجريد,531601,م.إ.  ابن شرف بحامة الجريد,,اعدادي,33.9971626818455,8.1743323802948
40531608,Tozeur,HAMMET EJRID,L.HAMMAT JERID,LYCEE,توزر,حامة الجريد,531608,معهد حامة الجريد,,معهد,33.98666782455628,8.160744309425354
40531801,Tozeur,NEFTA,L.BECHIR KHRAIEF NEFTA,LYCEE,توزر,نفطة,531801,معهد البشير خريّف بنفطة,,معهد,33.87873536158532,7.865293622016907
20531802,Tozeur,NEFTA,E.PREP. NEFTA,E.PREP,توزر,نفطة,531802,م.إ.  بنفطة,,اعدادي,33.870629104632, 7.860744407356265
40531803,Tozeur,NEFTA,L. NAFTA,LYCEE,توزر,نفطة,531803,معهد  نفطة,,معهد,33.8707204005541,7.885348960937563
20531804,Tozeur,NEFTA,E.PREP.MEKKI BELAZZOUZ NEFTA,E.PREP,توزر,نفطة,531804,م.إ.  المكي بالعزوز بنفطـة,,اعدادي,33.87171143581431,7.880989721000674
20531806,Tozeur,NEFTA,E.PREP.MNAOUAR SMADAH     NEFTA,E.PREP,توزر,نفطة,531806,المدرسة الإعدادية المنوّر صمادح,,اعدادي,33.876358,7.887923
20532101,Tozeur,HAZOUA,E.PREP.AMOR SAIDI HAZOUA,E.PREP,توزر,حزوة,532101,م.إ. عمر السعيدي  بحزوة,,اعدادي,33.72890830547334,7.635498046875
40532102,Tozeur,HAZOUA, L. HAZOUA,LYCEE,توزر,حزوة,532102,معهد حزوة,,معهد,33.738,7.608
40532301,Tozeur,TAMAGHZA,L.TAMAGHZA,LYCEE,توزر,تمغزة,532301,معهد بتمغزة,,معهد,34.385757636394935, 7.93604206103133
20532302,Tozeur,TAMAGHZA,E.PREP.TAMAGHZA,E.PREP,توزر,تمغزة,532302,م.إ بتمغزة,,اعدادي,34.3856986,7.935895299999999
30531402,TOZEUR,TOZEUR,E.PREP.TECH.TOZEUR,E.PREP.TECH,توزر,توزر,531402,المدرسة الإعداديّة التقنية بتـوزر,,اعدادي تقني,33.9182275620142, 8.136167040050509
30531805,TOZEUR,NEFTA,E.PREP.TECH.NEFTA,E.PREP.TECH,توزر,نفطة,531805,المدرسة الإعداديّة التقنية  بنفطـة,,اعدادي تقني,33.86932182624293,7.891651501834872
40612701,Kébili,KEBILLI NORD,L.RUE IBN SINA KEBILLI,LYCEE,قبلي,قبلي الشمالية,612701,معهد  نهج ابن سينا بقبلي,,معهد,33.70566994234778,8.965916633605957
20612703,Kébili,KEBILLI NORD,E.PREP.PILOTE.KEBELLI,E.PREP,قبلي,قبلي الشمالية,612703,المدرسة الإعدادية النموذجية بقبلي,,اعدادي,33.93051749009608, 8.127211144149783
40612705,Kébili,KEBILLI NORD,L.IBN KHALDOUN DE TONBAR,LYCEE,قبلي,قبلي الشمالية,612705,معهد  ابن خلدون بطنبار,,معهد,33.730139656118205,8.902530670166016
40612706,Kébili,KEBILLI NORD,L.IBN MANDHOUR KEBILLI,LYCEE,قبلي,قبلي الشمالية,612706,معهد  ابن منظور بقبلي,,معهد,33.70644644082998,8.954927623271942
20612708,Kébili,KEBILLI NORD,E.PREP.AB.K.  ECHABBI KEBILLI,E.PREP,قبلي,قبلي الشمالية,612708,م.إ.  أبو القاسم الشابي بقبلي,,اعدادي,33.71038237688041,8.959747552871704
20612709,Kébili,KEBILLI NORD,E.PREP.AIN SLIM TONBAR,E.PREP,قبلي,قبلي الشمالية,612709,م.إ.  عين سليم طنبار,,اعدادي,33.51422554082232,8.547275230468812
40612710,KEBILI,KEBILI NORD,LYCEE PILOTE KEBILLI,LYCEE,قبلي,قبلي الشمالية,612710,المعهد النموذجي بقبلّي,,مختلط,,
20612901,Kébili,KEBILLI SUD,E.PREP.IBN ROCHD DE KEBILLI,E.PREP,قبلي,قبلي الجنوبية,612901,م.إ.  ابن رشد بقبلي,,اعدادي,33.70137676083029,8.973952531814575
40612902,Kébili,KEBILLI SUD,L.JEMNA,LYCEE,قبلي,قبلي الجنوبية,612902,معهد جمنة,,مختلط,33.53826677256644,9.014194175781312
20612903,KEBILI,KEBILLI SUD,E.PREP.BLIDETTE,E.PREP,قبلي,قبلي الجنوبية,612903,م.إ.  بالبليدات,,مختلط,33.5777265,8.8363014
40612904,Kébili,KEBILLI SUD,L.KHAIREDDINE JANAOURA,LYCEE,قبلي,قبلي الجنوبية,612904,معهد  خير الدين بجنعورة,,مختلط,33.68792459301854,8.985378742218018
20612905,Kébili,KEBILLI SUD,E.PREP.EL FARABI KBELLI,E.PREP,قبلي,قبلي الجنوبية,612905,م.إ. الفارابي قبلي,,اعدادي,33.67824701358563,8.992030620574951
20612906,Kébili,KEBILLI SUD,E.PREP.OKBA BEN NAFAA KEBILLI,E.PREP,قبلي,قبلي الجنوبية,612906,م.إ.  عقبة بن نافع بقبلـي,,اعدادي,33.68503915597322,8.960449369624257
20612907,Kébili,KEBILLI SUD,E.PREP.JERSINE KEBILI SUD,E.PREP,قبلي,قبلي الجنوبية,612907,م . إ . الجرسين قبلي الجنوبية,,مختلط,33.52551160750695,8.819961547851562
20613202,KEBILI,DOUZ NORD,E.PREP.EL HOUSSARI DOUZ,E.PREP,قبلي,دوز الشمالية,613202,م.إ.  الـحـصـري بــدوز,,اعدادي,33.46228359980256,9.03831347823143
40613203,Kébili,DOUZ NORD,L. DOUZ,LYCEE,قبلي,دوز الشمالية,613203,معهد   دوز,,معهد,33.47278166913027,9.023785755218569
40613204,Kébili,DOUZ NORD,L.EL AHED EL JEDID DOUZ,LYCEE,قبلي,دوز الشمالية,613204,معهد  العهد الجديد بدوز,,معهد,33.458408077692525,9.035911560058594
20613205,Kébili,DOUZ NORD,E.PREP.IBN RACHIK DOUZ,E.PREP,قبلي,دوز الشمالية,613205,م.إ.  ابن رشيق بدوز,,اعدادي,33.47456508127566,9.0235935151577
20613208,KEBILI,DOUZ NORD,E.PREP. GOLAA,E.PREP,قبلي,دوز الشمالية,613208,م.إ.  بالقلعة,,اعدادي,33.4889427972634,9.021921447755403
20613211,Kébili,DOUZ NORD,E.PREP.LAOUINA DOUZ,E.PREP,قبلي,دوز الشمالية,613211,م.إ.  بالعـويـنـة دوز,,اعدادي,33.449293183948306,9.041426181793213
40613212,Kébili,DOUZ NORD,L.ELKALAA  DOUZ NORD   ,LYCEE,قبلي,دوز الشمالية,613212,  معهد القلعة   دوز الشمالية,,معهد,33.569167104894525,9.022433921875063
40613201,Kébili,DOUZ SUD,L.EL IMTIAZE (EXCELLENCE)DOUZ,LYCEE,قبلي,دوز الجنوبية,613201,معهد  الامتياز بدوز,,معهد,33.45783283928183,9.008435010910034
20613206,KEBILI,DOUZ SUD,E.PREP.IBN CHARAF DOUZ,E.PREP,قبلي,دوز الجنوبية,613206,م.إ.  ابن شرف بدوز,,اعدادي,33.46597001700912,9.026641845703125
20613209,KEBILI,DOUZ SUD,E.PREP.NOUAYEL DOUZ,E.PREP,قبلي,دوز الجنوبية,613209,م.إ.  نويل بدوز,,مختلط,33.492161998272856,8.863563537597656
20613210,Kébili,DOUZ SUD,E.PREP.ZAAFRANE,E.PREP,قبلي,دوز الجنوبية,613210,م.إ.   بزعـفـران,,اعدادي,33.31216783738619,9.1461181640625
40614001,Kébili,FAOUAR,L.  EL FAOUAR,LYCEE,قبلي,الفوار,614001,معهد  الفـوار,,معهد,33.35607417360832,8.679111167968813
20614002,KEBILI,FAOUAR,E.PREP.IBN ZAIDOUN FAOUAR,E.PREP,قبلي,الفوار,614002,م.إ.  ابن زيـدون بالفــوار,,اعدادي,33.066379387344725,9.140625
20614003,Kébili,FAOUAR,E.PREP.GHIDMA FAOUAR,E.PREP,قبلي,الفوار,614003,م.إ.  بغيدمة الفوار,,اعدادي,33.4271633428462,8.808200523437563
