geo_id,deped_id,school_name,address,adm0,adm1,adm2,adm3
ECU-000027,04H00004,Mundo Feliz,,ECU,Carchi,Tulcan,Gonzalez Suarez
ECU-000028,04H00005,Angel De La Guarda,,ECU,Carchi,Tulcan,Gonzalez Suarez
ECU-000029,04H00007,Plastilina,,ECU,Carchi,Tulcan,Gonzalez Suarez
ECU-000030,04H00009,Unidad Educativa Gran Colombia,,ECU,Carchi,Tulcan,Gonzalez Suarez
ECU-000031,04H00013,San Antonio De Padua,,ECU,Carchi,Tulcan,Gonzalez Suarez
ECU-000032,04H00014,Fe Y Alegria,,ECU,Carchi,Tulcan,Gonzalez Suarez
ECU-000033,04H00015,Jose Maria Velasco Ibarra,,ECU,Carchi,Tulcan,Gonzalez Suarez
ECU-000034,04H00016,Sucre Nro 1,,ECU,Carchi,Tulcan,Gonzalez Suarez
ECU-000035,04H00018,San Antonio De Padua,,ECU,Carchi,Tulcan,Gonzalez Suarez
ECU-000036,04H00020,Unidad Educativa Tulcan,,ECU,Carchi,Tulcan,Gonzalez Suarez
