COD. COLEGIO	 REGIONAL	 PROVINCIA	 DISTRITO	 CORREGIMIENTO	 NOMBRE COLEGIO	ÁREA	PROGRAMAS	 TIPO	APROBADO 1 GRADO HOMBRE	APROBADO 1 GRADO MUJER	APROBADO 2 GRADO HOMBRE	APROBADO 2 GRADO MUJER	APROBADO 3 GRADO HOMBRE	APROBADO 3 GRADO MUJER	APROBADO 4 GRADO HOMBRE	APROBADO 4 GRADO MUJER	APROBADO 5 GRADO HOMBRE	APROBADO 5 GRADO MUJER	APROBADO 6 GRADO HOMBRE	APROBADO 6 GRADO MUJER	REPROBADO 1 GRADO HOMBRE	REPROBADO 1 GRADO MUJER	REPROBADO 2 GRADO HOMBRE	REPROBADO 2 GRADO MUJER	REPROBADO 3 GRADO HOMBRE	REPROBADO 3 GRADO MUJER	REPROBADO 4 GRADO HOMBRE	REPROBADO 4 GRADO MUJER	REPROBADO 5 GRADO HOMBRE	REPROBADO 5 GRADO MUJER	REPROBADO 6 GRADO HOMBRE	REPROBADO 6 GRADO MUJER	DESERTORES 1 GRADO HOMBRE	DESERTORES 1 GRADO MUJER	DESERTORES 2 GRADO HOMBRE	DESERTORES 2 GRADO MUJER	DESERTORES 3 GRADO HOMBRE	DESERTORES 3 GRADO MUJER	DESERTORES 4 GRADO HOMBRE	DESERTORES 4 GRADO MUJER	DESERTORES 5 GRADO HOMBRE	DESERTORES 5 GRADO MUJER	DESERTORES 6 GRADO HOMBRE	DESERTORES 6 GRADO MUJER	DOCENTES	AULAS
5816	CHIRIQUÍ	CHIRIQUÍ	BUGABA	LA CONCEPCIÓN	SANTA CATALINA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	8	6	3	8	4	7	4	8	3	6	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	6
5817	CHIRIQUÍ	CHIRIQUÍ	BUGABA	CERRO PUNTA	ADVENTISTA DE CERRO PUNTA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	8	7	5	7	6	4	6	4	5	6	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7
5818	CHIRIQUÍ	CHIRIQUÍ	BUGABA	SAN ANDRÉS	ADVENTISTA DE SAN ANDRÉS	URBANA	PRIMARIA UNIGRADO	PARTICULAR	8	11	8	12	6	14	8	10	7	15	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	6	6
5819	CHIRIQUÍ	CHIRIQUÍ	BUGABA	VOLCÁN	ADVENTISTA DE VOLCÁN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	14	10	11	11	7	16	13	14	7	12	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	8	6
5821	CHIRIQUÍ	CHIRIQUÍ	BUGABA	VOLCÁN	INSTITUTO BILINGÜE PAULLETINO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	6	10	10	16	8	16	12	9	7	13	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
5824	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	C. EDUC. BILINGÜE CULTURAL EZER	URBANA	PRIMARIA UNIGRADO	PARTICULAR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
5826	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	ANGLO PANAMEÑO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	5	3	3	3	4	3	9	1	2	9	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	6
5827	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	LA ESPERANZA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	12	21	23	16	15	16	22	26	29	24	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11
5828	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	CENTRO BILINGÜE ELISABETINO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	10	9	8	6	9	8	4	7	5	9	4	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	6	6
5829	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	ROSALINDA NEWMAN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	10	12	11	5	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3
5830	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	CRISTIANA FUENTE DE LUZ	URBANA	PRIMARIA UNIGRADO	PARTICULAR	13	16	12	17	10	16	11	17	15	12	18	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	2	0	0	0	6	6
5831	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	INSTITUTO DEL SABER	URBANA	PRIMARIA UNIGRADO	PARTICULAR	14	6	7	12	10	9	10	9	5	8	8	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	6
6025	CHIRIQUÍ	CHIRIQUÍ	BARÚ	PROGRESO	BET-EL PROGRESO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	7	13	12	6	1	14	8	7	6	6	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
6053	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	KING'S SCHOOL	URBANA	PRIMARIA UNIGRADO	PARTICULAR	14	13	10	7	7	8	6	5	9	4	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
6054	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	BUEN PASTOR DAVID	URBANA	PRIMARIA UNIGRADO	PARTICULAR	10	16	10	18	12	11	15	15	15	18	10	18	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	7	6
6055	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	BUEN PASTOR DOLEGUITA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	7	8	6	11	4	12	6	11	7	12	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
6056	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	CAMBRIDGE BILINGUAL SCHOOL	URBANA	PRIMARIA UNIGRADO	PARTICULAR	36	42	31	42	33	47	24	38	35	27	17	37	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	2	1	0	0	0	1	0	25	19
6057	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	BILINGÜE DIVINO NIÑO JESÚS	URBANA	PRIMARIA UNIGRADO	PARTICULAR	11	8	11	18	8	11	15	9	4	7	10	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
6058	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	NUESTRA SEÑORA DE LOS ÁNGELES	URBANA	PRIMARIA UNIGRADO	PARTICULAR	18	29	29	40	29	42	33	30	18	33	27	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	15
6059	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	INSTITUTO PANAMERICANO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	26	31	30	41	29	38	47	34	29	35	27	36	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	1	0	0	0	0	1	1	1	19	18
6061	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	BET - EL DAVID	URBANA	PRIMARIA UNIGRADO	PARTICULAR	3	4	0	2	4	2	0	0	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	5
6072	CHIRIQUÍ	CHIRIQUÍ	DAVID	LAS LOMAS	ESCUELA BAUTISTA JAMES THOMAS WILLIS	URBANA	PRIMARIA UNIGRADO	PARTICULAR	7	7	3	3	4	3	3	5	9	5	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
6073	CHIRIQUÍ	CHIRIQUÍ	DAVID	PEDREGAL	NUESTRA SEÑORA DE LA MERCED	URBANA	PRIMARIA UNIGRADO	PARTICULAR	4	2	7	4	1	3	1	0	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	3
6077	CHIRIQUÍ	CHIRIQUÍ	DOLEGA	DOLEGA	INSTITUTO BILINGÜE MAUDI	URBANA	PRIMARIA UNIGRADO	PARTICULAR	5	6	6	6	8	3	7	8	5	6	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6
6079	CHIRIQUÍ	CHIRIQUÍ	DOLEGA	LOS ALGARROBOS	FÉLIX ADAM	URBANA	PRIMARIA UNIGRADO	PARTICULAR	5	4	9	7	4	1	7	5	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4
6339	CHIRIQUÍ	CHIRIQUÍ	BARÚ	PUERTO ARMUELLES	BRISAS DEL MAR	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	1	2	0	0	2	2	1	1	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
6363	CHIRIQUÍ	CHIRIQUÍ	RENACIMIENTO	MONTE LIRIO	SAN ANTONIO ARRIBA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	3	3	3	3	1	2	3	3	2	4	4	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	2	2
6822	CHIRIQUÍ	CHIRIQUÍ	BOQUETE	BAJO BOQUETE	ACADEMIA INTERNACIONAL DE BOQUETE	URBANA	PRIMARIA UNIGRADO	PARTICULAR	16	10	19	12	17	11	16	11	19	18	13	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7
6857	CHIRIQUÍ	CHIRIQUÍ	BOQUETE	BAJO BOQUETE	COLEGIO BILINGÜE EL BUEN PASTOR BOQUETE	URBANA	PRIMARIA UNIGRADO	PARTICULAR	6	6	5	4	4	4	4	5	11	9	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
6866	CHIRIQUÍ	CHIRIQUÍ	BUGABA	LA CONCEPCIÓN	SAINT`S MAICHELL INSTITUTE	URBANA	PRIMARIA UNIGRADO	PARTICULAR	22	17	21	13	12	22	12	13	5	5	6	9	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	10	10
6872	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	CENTRO EDUCATIVO MISIONERO SOCIAL	URBANA	PRIMARIA UNIGRADO	PARTICULAR	5	8	5	7	5	4	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
6873	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	CHISPITAS DEL SABER	URBANA	PRIMARIA UNIGRADO	PARTICULAR	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
6878	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	LION'S INTERNACIONAL SCHOOL	URBANA	PRIMARIA UNIGRADO	PARTICULAR	16	10	10	13	15	11	8	14	8	11	14	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	6	6
6884	CHIRIQUÍ	CHIRIQUÍ	BUGABA	LA CONCEPCIÓN	INSTITUTO BILINGÜE PAULLETINO LA CONCEPCIÓN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	25	19	13	15	17	7	13	17	15	16	13	7	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	7	7
6911	CHIRIQUÍ	CHIRIQUÍ	DAVID	DAVID	THE OXFORD SCHOOL DAVID	URBANA	PRIMARIA UNIGRADO	PARTICULAR	17	24	14	11	16	18	17	13	7	13	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10
7305	COMARCA NGÄBE BUGLÉ	CHIRIQUÍ	NOLE DUIMA	SUSAMA	QUEBRADA COGOLLO	INDÍGENA	PRIMARIA UNIGRADO	OFICIAL	23	22	9	9	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	3
7306	COMARCA NGÄBE BUGLÉ	CHIRIQUÍ	BESIKÓ	BOCA DE BALSA	KEABÄTÄ	INDÍGENA	PRIMARIA UNIGRADO	OFICIAL	2	4	5	1	6	3	2	2	2	1	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
7307	COMARCA NGÄBE BUGLÉ	CHIRIQUÍ	BESIKÓ	NIBA	ALTO REY	INDÍGENA	PRIMARIA UNIGRADO	OFICIAL	5	9	6	2	3	5	3	3	3	5	4	2	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
15681	CHIRIQUÍ	CHIRIQUÍ	DOLEGA	LOS ANASTACIOS	CENTRO EDUCATIVO ADVENTISTA DE DOLEGA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	3	8	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2196	DARIÉN	DARIÉN	PINOGANA	EL REAL DE SANTA MARÍA	PIJIBAZAL	INDÍGENA	PRIMARIA UNIGRADO	OFICIAL	3	1	2	2	1	0	6	0	2	1	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
2197	DARIÉN	DARIÉN	PINOGANA	EL REAL DE SANTA MARÍA	ESCUELA BILINGÜE EMILIA VALDELAMAR	RURAL	PRIMARIA UNIGRADO	OFICIAL	24	8	40	34	28	20	22	20	32	28	18	6	0	0	4	8	5	0	0	0	1	1	1	0	2	0	0	0	1	1	2	0	2	0	2	0	15	12
2209	DARIÉN	DARIÉN	PINOGANA	METETÍ	SAN VICENTE	RURAL	PRIMARIA UNIGRADO	OFICIAL	3	4	7	6	8	6	4	8	5	4	8	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3
2210	DARIÉN	DARIÉN	PINOGANA	YAPE	BOCA DE YAPE	RURAL	PRIMARIA MULTIGRADO	OFICIAL	3	4	3	3	1	2	6	0	4	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
2212	DARIÉN	DARIÉN	PINOGANA	EL REAL DE SANTA MARÍA	PIRRE 1	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	3	2	1	1	0	1	1	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
2214	DARIÉN	DARIÉN	PINOGANA	BOCA DE CUPE	CUPE	INDÍGENA	PRIMARIA UNIGRADO	OFICIAL	0	1	1	4	0	1	2	2	1	0	0	1	2	2	0	0	0	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	1
2215	DARIÉN	DARIÉN	PINOGANA	BOCA DE CUPE	PAYITA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	0	0	1	0	4	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2216	DARIÉN	DARIÉN	PINOGANA	BOCA DE CUPE	MATUGANTÍ	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	2	5	3	2	3	3	6	4	2	3	1	4	3	1	1	2	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
2218	DARIÉN	DARIÉN	PINOGANA	BOCA DE CUPE	ESCUELA BILINGÜE BOCA DE CUPE	RURAL	PRIMARIA UNIGRADO	OFICIAL	8	5	22	12	0	0	9	6	10	20	15	8	8	11	3	1	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	9	8
2220	DARIÉN	DARIÉN	PINOGANA	PAYA	SOBIAQUIRÚ	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	7	7	7	4	5	2	5	6	5	4	7	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3
2221	DARIÉN	DARIÉN	PINOGANA	PAYA	PAYA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	6	5	7	4	6	5	7	5	5	8	5	5	4	3	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4
2222	DARIÉN	DARIÉN	PINOGANA	PINOGANA	PINOGANA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	8	4	5	8	4	6	7	7	5	4	5	4	4	1	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4
2224	DARIÉN	DARIÉN	PINOGANA	BOCA DE CUPE	BALSAL	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	2	4	2	0	0	2	2	0	3	3	0	0	2	4	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2
2225	DARIÉN	DARIÉN	PINOGANA	PÚCURO	PÚCURO	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	7	9	6	3	4	5	2	4	7	0	8	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	4
2229	DARIÉN	DARIÉN	PINOGANA	METETÍ	ANAYANSI	RURAL	PRIMARIA MULTIGRADO	OFICIAL	6	8	8	3	5	1	5	3	4	10	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
2230	DARIÉN	DARIÉN	PINOGANA	YAVIZA	ESCUELA BILINGÜE SANTA LIBRADA	RURAL	PRIMARIA UNIGRADO	OFICIAL	12	7	8	13	6	8	13	10	10	10	7	9	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	6
2231	DARIÉN	DARIÉN	PINOGANA	METETÍ	CANGLÓN	RURAL	PRIMARIA MULTIGRADO	OFICIAL	3	1	3	6	6	4	2	2	3	5	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5
2234	DARIÉN	DARIÉN	PINOGANA	METETÍ	NICANOR	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	0	5	1	2	3	2	3	4	3	1	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
2235	DARIÉN	DARIÉN	PINOGANA	COMARCA KUNA DE WARGANDI	MORTÍ	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	8	6	11	9	15	11	16	16	16	11	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6
2236	DARIÉN	DARIÉN	CHEPIGANA	CHEPIGANA	ALDEA EMBERÁ	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	6	5	5	4	5	5	3	2	4	3	4	4	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	2
2239	DARIÉN	DARIÉN	PINOGANA	YAVIZA	EL TOTUMO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	2	0	1	0	2	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2240	DARIÉN	DARIÉN	PINOGANA	METETÍ	SANSÓN ARRIBA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	0	2	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2241	DARIÉN	DARIÉN	PINOGANA	METETÍ	SANSÓN ABAJO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	3	0	0	3	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2242	DARIÉN	DARIÉN	PINOGANA	METETÍ	SANSONCITO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	0	0	4	2	0	2	2	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
2243	DARIÉN	DARIÉN	PINOGANA	METETÍ	SANSÓN	RURAL	PRIMARIA MULTIGRADO	OFICIAL	4	5	2	8	6	1	1	3	3	4	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3
2249	DARIÉN	DARIÉN	PINOGANA	METETÍ	ESCUELA BILINGÜE MARCOS ALARCÓN	RURAL	PRIMARIA UNIGRADO	OFICIAL	29	30	40	36	36	31	52	45	38	37	40	32	1	0	0	0	2	0	0	0	2	0	3	1	2	0	0	0	0	0	2	0	0	0	0	0	17	20
2250	DARIÉN	DARIÉN	PINOGANA	YAVIZA	ESCUELA BILINGÜE JOSÉ DEL C. MEJÍA	RURAL	PRIMARIA UNIGRADO	OFICIAL	39	35	42	60	54	34	43	55	32	33	25	30	7	3	1	0	0	0	4	0	3	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20
2251	DARIÉN	DARIÉN	PINOGANA	METETÍ	LA PEÑITA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	3	3	2	1	2	2	1	2	1	2	2	4	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
2254	DARIÉN	DARIÉN	PINOGANA	METETÍ	QUEBRADA FÉLIX	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	0	1	2	1	1	3	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
2255	DARIÉN	DARIÉN	PINOGANA	METETÍ	ESCUELA BILINGÜE PUNULOSO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	7	13	4	3	4	7	8	5	5	2	7	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5
2256	DARIÉN	DARIÉN	PINOGANA	METETÍ	C.E.B.G. BILINGÜE PORTUCHADA	RURAL	PRIMARIA TELEBASICA	OFICIAL	9	10	20	8	9	9	13	10	9	8	12	10	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	7	7
2259	DARIÉN	DARIÉN	PINOGANA	METETÍ	CHATÍ	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	3	3	0	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2261	DARIÉN	DARIÉN	PINOGANA	YAVIZA	ESCUELA BILINGÜE NUEVO PROGRESO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	3	8	8	5	4	10	6	5	4	7	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5
2269	DARIÉN	DARIÉN	CHEPIGANA	RÍO IGLESIAS	ARUZA ARRIBA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	5	3	3	2	1	6	0	2	2	3	2	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
2297	DARIÉN	DARIÉN	CHEPIGANA	GARACHINÉ	RÍO DE JESÚS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	1	1	3	4	1	3	2	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2305	DARIÉN	DARIÉN	CHEPIGANA	AGUA FRÍA	ESCUELA BILINGÜE AGUA FRÍA 1	RURAL	PRIMARIA UNIGRADO	OFICIAL	8	7	9	7	10	9	13	6	11	6	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	8	6
2307	DARIÉN	DARIÉN	CHEPIGANA	LA PALMA	ESCUELA BILINGÜE EUGENIO PÉREZ	RURAL	PRIMARIA UNIGRADO	OFICIAL	37	26	34	29	25	39	25	25	22	28	32	27	6	6	1	4	1	1	3	1	4	0	4	0	3	2	5	5	5	6	5	4	4	3	3	4	19	18
2308	DARIÉN	DARIÉN	CHEPIGANA	LA PALMA	RÍO MOGUE	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	5	7	5	5	4	6	7	7	3	0	4	4	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	3
2309	DARIÉN	DARIÉN	CHEPIGANA	LA PALMA	MOGOCENEGA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	1	0	2	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2311	DARIÉN	DARIÉN	CHEPIGANA	RÍO CONGO ARRIBA	QUEBRADA LIMÓN	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	1	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2312	DARIÉN	DARIÉN	CHEPIGANA	SANTA FE	QUEBRADA JABÓN	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	1	4	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1
2314	DARIÉN	DARIÉN	CHEPIGANA	RÍO CONGO ARRIBA	VALLE RICO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	0	2	1	2	0	2	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2315	DARIÉN	DARIÉN	CHEPIGANA	LA PALMA	LA INDIA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	2	1	0	3	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2317	DARIÉN	DARIÉN	CHEPIGANA	SANTA FE	EL MARAÑÓN	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	1	1	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2327	DARIÉN	DARIÉN	CHEPIGANA	CUCUNATI	C.E.B.G. BILINGÜE CUCUNATÍ	RURAL	PRIMARIA UNIGRADO	OFICIAL	11	12	9	12	12	10	8	5	8	4	11	8	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	99	6
