CÓDIGO COLEGIO; REGIONAL; PROVINCIA; DISTRITO; CORREGIMIENTO; NOMBRE COLEGIO;ÁREA;OFERTA ACADÉMICA; TIPO;APROBADO 1 GRADO HOMBRE;APROBADO 1 GRADO MUJER;APROBADO 2 GRADO HOMBRE;APROBADO 2 GRADO MUJER;APROBADO 3 GRADO HOMBRE;APROBADO 3 GRADO MUJER;APROBADO 4 GRADO HOMBRE;APROBADO 4 GRADO MUJER;APROBADO 5 GRADO HOMBRE;APROBADO 5 GRADO MUJER;APROBADO 6 GRADO HOMBRE;APROBADO 6 GRADO MUJER;REPROBADO 1 GRADO HOMBRE;REPROBADO 1 GRADO MUJER;REPROBADO 2 GRADO HOMBRE;REPROBADO 2 GRADO MUJER;REPROBADO 3 GRADO HOMBRE;REPROBADO 3 GRADO MUJER;REPROBADO 4 GRADO HOMBRE;REPROBADO 4 GRADO MUJER;REPROBADO 5 GRADO HOMBRE;REPROBADO 5 GRADO MUJER;REPROBADO 6 GRADO HOMBRE;REPROBADO 6 GRADO MUJER;DESERTORES 1 GRADO HOMBRE;DESERTORES 1 GRADO MUJER;DESERTORES 2 GRADO HOMBRE;DESERTORES 2 GRADO MUJER;DESERTORES 3 GRADO HOMBRE;DESERTORES 3 GRADO MUJER;DESERTORES 4 GRADO HOMBRE;DESERTORES 4 GRADO MUJER;DESERTORES 5 GRADO HOMBRE;DESERTORES 5 GRADO MUJER;DESERTORES 6 GRADO HOMBRE;DESERTORES 6 GRADO MUJER;DOCENTES;AULAS
249;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;CHANGUINOLA;SANTA MARTA ANEXA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;4;0;0;1;6;1;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
250;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;ESC. BILINGÜE EL SILENCIO;URBANA;PRIMARIA UNIGRADO;OFICIAL;33;34;31;39;32;34;28;28;30;32;22;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6
251;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;SÚRSUBA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;0;4;2;3;1;2;3;2;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
254;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL TERIBE;CUYN KING;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;1;3;0;0;1;1;2;2;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
255;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;VALLE JUNQUITO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;9;6;7;8;10;12;12;7;7;4;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8
257;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;ZEGLA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;4;5;4;0;7;9;5;4;5;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2
258;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;CHARAGRE;RURAL;PRIMARIA MULTIGRADO;OFICIAL;3;3;5;9;4;4;4;8;4;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
259;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL TERIBE;BONYIC;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;2;5;5;4;3;4;3;3;2;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
260;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL TERIBE;SOLONG;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;2;3;3;0;6;8;7;2;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
261;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;CORRIENTE GRANDE;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;1;2;2;0;1;0;0;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
262;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;CHANGUINOLA;C.E.B.G. BILINGÜE CHANGUINOLA;URBANA;PRIMARIA UNIGRADO;OFICIAL;40;39;51;46;57;43;39;44;45;36;51;33;3;3;2;1;2;1;1;1;1;0;2;2;3;3;2;1;1;1;1;1;1;0;1;1;21;17
264;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;CHANGUINOLA;FINCA 67;URBANA;PRIMARIA UNIGRADO;OFICIAL;14;9;18;15;10;18;15;21;7;12;20;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4
265;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;CHANGUINOLA;FINCA 64;URBANA;PRIMARIA UNIGRADO;OFICIAL;19;16;22;17;21;19;15;16;18;14;9;7;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;1;5;3;1;3;2;2;1;3;10;8
266;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;CHANGUINOLA;FINCA 44;URBANA;PRIMARIA UNIGRADO;OFICIAL;20;16;29;18;25;14;12;10;12;14;17;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;6
267;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;C.E.B.G. LA GLORIA;RURAL;PRIMARIA TELEBASICA;OFICIAL;29;30;22;20;27;27;17;18;19;15;20;16;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;1;1;0;12;6
268;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;LOMA BONITA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;7;3;4;5;6;8;7;8;8;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
269;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;MILLA 10;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;3;6;9;10;5;4;4;5;9;11;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5
270;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;ALMIRANTE;MILLA 71/2;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;8;15;4;6;7;6;9;6;5;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5
272;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;ESC. SANTA ROSA;URBANA;PRIMARIA MULTIGRADO;OFICIAL;2;4;6;3;3;1;2;3;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
273;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;SAN JUAN;RURAL;PRIMARIA MULTIGRADO;OFICIAL;1;5;4;6;3;7;2;5;9;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
274;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;FINCA 02;URBANA;PRIMARIA UNIGRADO;OFICIAL;15;14;9;16;22;12;8;10;13;10;12;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5
275;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;FINCA 03;RURAL;PRIMARIA MULTIGRADO;OFICIAL;11;13;13;7;7;9;5;10;6;5;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
276;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;C.E.B.G. BILINGÜE FINCA 04;URBANA;PRIMARIA UNIGRADO;OFICIAL;74;62;67;70;84;91;66;57;71;71;53;58;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;2;3;0;4;1;1;2;0;0;51;26
277;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;CHANGUINOLA;SANTA MARTA ARRIBA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;2;0;0;4;0;4;1;0;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
280;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;CHANGUINOLA;ESC. BILINGÜE FINCA 41;URBANA;PRIMARIA UNIGRADO;OFICIAL;93;81;97;103;87;83;79;85;67;72;88;67;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;0;0;0;1;0;2;0;33;23
281;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;ALMIRANTE;URBANA;PRIMARIA UNIGRADO;OFICIAL;32;39;34;39;45;45;45;30;37;41;40;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;22
283;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;QUEBRADA CACAO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;3;1;2;1;7;5;1;3;2;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4
284;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;ALMIRANTE;QUEBRADA BANANO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;2;11;5;6;5;4;7;5;7;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6
285;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;VALLE DE RISCÓ;GUAYACÁN;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;13;5;12;13;6;6;7;3;6;7;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10
286;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;RENACIMIENTO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;8;3;2;3;5;2;2;3;4;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
287;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;VALLE DE RISCÓ;PUNTA PEÑA DE RISCO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;9;9;6;4;4;8;6;6;6;8;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3
288;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;VALLE DE RISCÓ;C.E.B.G. BILINGÜE VALLE DE RISCO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;41;43;45;39;43;52;37;37;30;31;53;36;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;34;22
289;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;VALLE DE AGUA ARRIBA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;18;15;12;12;9;13;10;10;10;13;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8
296;BOCAS DEL TORO;BOCAS DEL TORO;BOCAS DEL TORO;CAUCHERO;CERRO PALMA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;6;2;5;6;5;5;9;1;2;6;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
297;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;VALLE DE AGUA ABAJO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;1;1;0;3;1;0;0;3;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
298;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;VALLE LAS PERLAS;RURAL;PRIMARIA MULTIGRADO;OFICIAL;3;3;7;2;3;2;1;3;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;2;2
299;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;RÍO OESTE ARRIBA;RURAL;PRIMARIA UNIGRADO;OFICIAL;12;14;10;16;13;21;14;4;11;9;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;14
300;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;NUEVO PARAÍSO;RURAL;PRIMARIA UNIGRADO;OFICIAL;12;13;20;12;10;8;10;10;11;11;15;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
301;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;RÍO OESTE ABAJO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;5;5;6;4;4;2;6;9;5;1;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
302;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;QUEBRADA PITTY;RURAL;PRIMARIA MULTIGRADO;OFICIAL;7;5;5;4;7;5;7;2;5;3;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2
303;BOCAS DEL TORO;BOCAS DEL TORO;BOCAS DEL TORO;CAUCHERO;QUEBRADA PUEBLO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;6;4;4;3;3;1;5;5;4;1;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8
305;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;ALMIRANTE;MILLA 05;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;3;3;10;4;10;3;11;6;7;7;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4
306;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;MIRA FLORES;URBANA;PRIMARIA UNIGRADO;OFICIAL;10;16;14;11;10;12;11;14;14;6;13;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8
307;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;VALLE DE RISCÓ;C.E.B.G. NANCE DE RISCO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;29;13;29;26;17;11;24;23;17;21;16;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9
308;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;TIBITE;RURAL;PRIMARIA MULTIGRADO;OFICIAL;7;8;6;1;5;9;9;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
309;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;OJO DE AGUA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;0;2;1;2;3;2;2;1;5;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
310;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;MILLA 03;RURAL;PRIMARIA MULTIGRADO;OFICIAL;10;7;8;8;10;7;9;11;9;6;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4
311;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;ALMIRANTE;ESC. BILINGÜE BERTA LÓPEZ;URBANA;PRIMARIA UNIGRADO;OFICIAL;58;53;68;55;77;82;57;63;67;58;73;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;15
312;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;GUABITO;BOCA DE YORKIN;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;1;3;3;6;8;1;2;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
313;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;LAS TABLAS;ESC. BILINGÜE BARRANCO ADENTRO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;44;48;83;38;56;61;45;55;51;52;31;44;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2;3;1;1;1;1;21;14
314;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;GUABITO;DEBORAH;RURAL;PRIMARIA UNIGRADO;OFICIAL;18;12;21;16;15;14;20;19;12;6;16;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;5
315;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;LAS TABLAS;ALTO DOS CAÑOS;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;3;1;3;2;3;2;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
316;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;GUABITO;FINCA CALIFORNIA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;12;8;12;11;5;6;8;6;4;5;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
317;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;GUABITO;FINCA 54;URBANA;PRIMARIA UNIGRADO;OFICIAL;20;15;9;15;10;15;19;11;9;15;16;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6
320;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;LAS TABLAS;QUEBRADA CANELA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;0;5;7;5;5;5;6;5;5;4;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8
321;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;LAS TABLAS;C.E.B.G. BILINGÜE MARIANO THOMAS;URBANA;PRIMARIA TELEBASICA;OFICIAL;20;25;33;27;32;24;25;26;24;24;27;20;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;2;1;1;1;3;0;12;12
322;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;LAS TABLAS;LAS PALMITAS;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;2;2;4;3;3;2;5;4;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4
323;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;LAS TABLAS;BISIRA N°3 ANEXA A QUEBRADA CANELA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;6;3;5;6;3;4;2;5;3;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
325;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;CHANGUINOLA;FINCA 43;URBANA;PRIMARIA UNIGRADO;OFICIAL;13;16;8;12;11;13;17;14;11;8;9;8;0;0;3;2;2;1;0;0;1;0;3;3;2;1;3;1;0;0;0;0;0;1;0;0;6;3
326;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;GUABITO;PUENTE BLANCO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;22;34;26;29;21;26;21;14;12;13;18;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6
328;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;VALLE DE RISCÓ;BAJO LA ESPERANZA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;4;4;5;5;6;6;5;4;2;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
338;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;LAS TABLAS;C.E.B.G. BILINGÜE NIEVECITA;URBANA;PRIMARIA UNIGRADO;OFICIAL;63;77;54;55;61;66;66;57;51;52;56;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;24
339;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;GUABITO;C.E.B.G. BILINGÜE GUABITO;RURAL;PRIMARIA UNIGRADO;OFICIAL;111;90;101;93;86;101;83;94;93;77;78;87;2;0;0;0;6;1;2;3;0;0;3;0;3;4;4;8;2;7;14;5;6;1;3;1;37;32
342;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;GUABITO;DOS CAÑOS ANEXA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;1;4;7;7;8;5;4;6;7;5;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;3;8
343;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;LAS TABLAS;BARRANCO MEDIO;RURAL;PRIMARIA UNIGRADO;OFICIAL;25;33;24;20;38;25;21;18;22;19;21;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3;1;0;1;14;7
344;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;GUABITO;SANTA CLARA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;2;0;0;0;1;1;0;3;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
345;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;LAS TABLAS;AGUA SALUD;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;2;4;3;3;4;1;7;2;7;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5
346;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;LAS TABLAS;DOS CAÑOS;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;9;8;7;6;5;7;7;7;6;12;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;5;9
347;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;LAS TABLAS;BOCA DE YORKIN ANEXA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;1;4;0;1;2;3;3;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6
349;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;CHANGUINOLA;SAN SAN MEDIO ANEXA;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;17;25;19;19;22;15;15;16;12;15;15;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5
350;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;LAS TABLAS;ALTO DE YORKIN;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;6;8;3;6;4;9;3;0;2;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6
352;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;GUABITO;SAN SAN MEDIO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;3;2;1;6;6;2;5;3;4;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
353;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL TERIBE;SAN SAN TIGRA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;3;8;3;3;6;3;6;2;3;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4
354;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL TERIBE;SAN SAN;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;2;1;2;1;2;3;0;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
355;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL TERIBE;SAN SAN DRURY;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;7;3;7;7;8;7;11;4;8;5;4;8;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;4;4
362;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;VALLE DE RISCÓ;QUEBRADA PLUMA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;2;5;6;3;7;4;0;1;1;3;7;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;2;5
366;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;VALLE DE RISCÓ;CHANGUINOLA ARRIBA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;10;7;10;4;4;7;2;4;4;7;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
367;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;VALLE DE RISCÓ;CHARCO LA PAVA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;16;8;14;6;5;11;6;9;7;6;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5
369;BOCAS DEL TORO;BOCAS DEL TORO;ALMIRANTE;VALLE DE RISCÓ;VALLE EL REY;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;0;3;2;2;4;4;0;2;1;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
372;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL TERIBE;SIEYKING;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;9;5;6;2;8;2;6;6;5;2;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5
374;BOCAS DEL TORO;BOCAS DEL TORO;CHANGUINOLA;EL EMPALME;CABLE VÍA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;1;1;2;0;1;0;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
