geo_id,longitude,latitude
NIG-000317,6.31523547,4.68117525
NIG-000318,6.31042228,4.66902954
NIG-000319,6.36058349,4.71450645
NIG-000320,6.40484976,4.91837931
NIG-000321,6.31789563,4.69092056
NIG-000322,6.3384,4.6317
NIG-000323,6.3512,4.8357
NIG-000324,7.52323416,7.19682518
NIG-000325,7.52954692,7.19610566
NIG-000326,7.52095902,7.07255801
NIG-000327,7.48190307,7.15141997
NIG-000328,7.60669047,7.25352786
NIG-000329,7.61084955,7.29524662
NIG-000330,7.68595977,7.30106928
NIG-000331,7.47688504,7.15344645
NIG-000332,7.47956038,7.18629865
NIG-000333,7.51090342,7.18768866
NIG-000334,7.583908,7.26192055
NIG-000335,7.72818239,7.29810077
NIG-000336,7.49021757,7.17683584
NIG-000337,7.69085351,7.28291037
NIG-000338,7.40887862,7.13174173
NIG-000339,7.57582149,7.28096332
NIG-000340,7.69437878,7.25228581
NIG-000341,7.54175454,7.1209724
NIG-000342,3.39192103,6.56097489
NIG-000343,8.31557699,8.56057473
NIG-000344,3.3767103,6.58368455
NIG-000345,3.37038373,6.56911963
NIG-000346,3.40474758,6.54716996
NIG-000347,9.53487317,9.57089333
NIG-000348,9.62880387,9.66396156
NIG-000349,9.5639925,9.6908497
NIG-000350,7.91756175,4.97375458
NIG-000351,6.34044143,4.64780205
NIG-000352,5.86045985,5.7712567
NIG-000353,7.37088652,4.67240673
NIG-000354,5.86917304,5.76863101
NIG-000355,7.36209316,4.67854798
NIG-000356,8.32529957,8.5801058
NIG-000357,7.42509289,4.66136693
NIG-000358,7.45640427,4.61524708
NIG-000359,13.17148793,11.82653925
NIG-000360,13.07409335,11.84129815
NIG-000361,13.06033872,11.85700501
NIG-000362,7.39015224,4.68432844
NIG-000363,7.34089623,5.63133849
NIG-000364,7.37179437,4.67342646
NIG-000365,3.37052876,6.56951949
NIG-000366,7.37174538,4.67213171
NIG-000367,7.37352151,4.67351971
NIG-000368,7.45750505,4.62672118
NIG-000369,7.48781049,4.61534164
NIG-000370,12.05006017,9.61263387
NIG-000371,11.9824838,9.47540137
NIG-000372,7.38753583,4.68656602
NIG-000373,12.02062695,9.46199786
NIG-000374,12.02145229,9.46135941
NIG-000375,12.03079535,9.46075496
NIG-000376,7.35853634,4.6459311
NIG-000377,12.01485656,9.51997951
NIG-000378,12.01549863,9.52033317
NIG-000379,11.98355341,9.50723907
NIG-000380,12.02060096,9.45423356
NIG-000381,12.03800765,9.46427221
NIG-000382,6.94762934,4.80586339
NIG-000383,4.1225023,11.56836812
NIG-000384,4.23075245,11.39622082
NIG-000385,7.36707597,5.11903293
NIG-000386,4.25395455,11.41587565
NIG-000387,7.38674072,5.12635842
NIG-000388,5.23945825,7.9483228
NIG-000389,9.36604882220648,7.01360409100674
NIG-000390,9.19803616410688,6.98023433888192
NIG-000391,7.02415666666667,5.83325666666667
NIG-000392,9.25252486356252,6.95128400166034
NIG-000393,3.38461934,6.57908603
NIG-000394,5.25626091,7.9576739
NIG-000395,5.25059098,7.94227473
NIG-000396,7.04393333333333,5.78021333333333
NIG-000397,9.1063968694292,7.03750026333546
NIG-000398,7.87314781,5.9180152
NIG-000399,5.23497414,7.95241648
NIG-000400,7.88975548,5.91014485
NIG-000401,5.23314432,7.95715677
NIG-000402,9.05720440585883,7.01903617894434
NIG-000403,5.26225971,7.95586234
NIG-000404,8.41592683,8.88770967
NIG-000405,13.31772841,10.55672829
NIG-000406,13.36393686,10.60051244
NIG-000407,3.36835876,6.56901104
NIG-000408,3.39108134,6.56140683
NIG-000409,3.40574793,6.54243007
NIG-000410,3.73057018,11.15833593
NIG-000411,3.71227168,11.58988043
NIG-000412,3.60976657,11.64918649
NIG-000413,4.13788428,11.53097436
NIG-000414,4.1226818,11.57211581
NIG-000415,3.38293978,6.58083445
NIG-000416,4.22394385,11.40119708
NIG-000417,3.38856473,6.55429164
NIG-000418,3.40389836,6.54716056
NIG-000419,3.40387187,6.54725831
NIG-000420,3.9402,7.3554
NIG-000421,7.45407205,6.82266205
NIG-000422,4.4882465,8.53695793
NIG-000423,4.61163908,8.46340542
NIG-000424,7.00480959,4.80209296
NIG-000425,7.45361387,6.82158192
NIG-000426,8.94086046,7.22497164
NIG-000427,9.06307608,7.20326736
NIG-000428,9.03236602,7.15240107
NIG-000429,8.98778504,7.15169907
NIG-000430,7.45957721,6.81180295
NIG-000431,7.43559465,6.84390747
NIG-000432,5.2412463,8.85601658
NIG-000433,4.94805537,9.05803343
NIG-000434,5.18923152,7.27681745
NIG-000435,5.22713375,8.84857198
NIG-000436,5.21277204,8.86887979
NIG-000437,5.25091703,8.88619216
NIG-000438,5.25047946,8.85980152
NIG-000439,5.27686765,8.8425188
NIG-000440,5.27585344,8.83094321
NIG-000441,5.00267511,8.86098617
NIG-000442,4.93368873,8.95145586
NIG-000443,4.92882205,8.98349708
NIG-000444,4.96833518,9.03707964
NIG-000445,5.15498598,9.02227714
NIG-000446,11.77072114,10.43248772
NIG-000447,11.75291891,10.45374963
NIG-000448,11.61935539,10.55903692
NIG-000449,11.66179931,10.4889909
NIG-000450,7.0398376603932,5.48504920942089
NIG-000451,3.38290999,6.57944482
NIG-000452,9.4767,11.4517
NIG-000453,7.0601394,9.02507227
NIG-000454,3.9367,7.3787
NIG-000455,3.9368,7.3786
NIG-000456,13.14063587,11.81455994
NIG-000457,3.9498,7.3771
NIG-000458,13.13888179,11.83360479
NIG-000459,13.13806221,11.83351726
NIG-000460,9.52935531,11.38603705
NIG-000461,3.39111466,6.56136221
NIG-000462,13.61088856,12.67990102
NIG-000463,9.47753172,11.44455009
NIG-000464,13.60880827,12.48177981
NIG-000465,13.60016704,12.52246589
NIG-000466,13.59788002,12.57786191
NIG-000467,3.40278651,6.54086708
NIG-000468,13.61586921,12.6717195
NIG-000469,9.48945134,11.4454736
NIG-000470,13.51563737,12.50718422
NIG-000471,13.4773165,12.4872554
NIG-000472,7.88233952,5.08004029
NIG-000473,9.3776,11.496
NIG-000474,13.4200113,12.38599568
NIG-000475,13.49594752,12.41985876
NIG-000476,9.36458326,11.51588231
NIG-000477,13.3524276,12.42848897
