geo_id,longitude,latitude
ZAF-000622,-28.338905,27.622819
ZAF-000623,-28.175582,27.736493
ZAF-000624,-28.409235,27.666653
ZAF-000625,-28.307407,27.620986
ZAF-000626,-28.289578,27.950165
ZAF-000627,-28.309073,27.62182
ZAF-000628,-28.346944,27.640278
ZAF-000629,-28.151904,28.201585
ZAF-000630,-30.206459,26.539591
ZAF-000631,-30.218792,26.538591
ZAF-000632,-28.0742864,26.8594532
ZAF-000633,-30.201533,26.537785
ZAF-000634,-29.198928,26.824849
ZAF-000635,-29.202412,26.839266
ZAF-000636,-29.188345,26.820115
ZAF-000637,-29.193346,26.86695
ZAF-000638,-29.488088,26.965993
ZAF-000639,-29.424,26.807612
ZAF-000640,-29.092184,26.840951
ZAF-000641,-29.009522,26.850286
ZAF-000642,-29.09535,26.766948
ZAF-000643,-29.02569,26.94507
ZAF-000644,-29.356337,26.836781
ZAF-000645,-29.187529,26.8429
ZAF-000646,-28.986191,26.803448
ZAF-000647,-29.22506,26.824832
ZAF-000648,-28.951527,26.901786
ZAF-000649,-29.372397,26.933357
ZAF-000650,-29.118015,26.735447
ZAF-000651,-29.154346,26.755947
ZAF-000652,-29.19965,26.828
ZAF-000653,-29.092852,26.983789
ZAF-000654,-29.210278,26.821899
ZAF-000655,-29.139825,26.775077
ZAF-000656,-28.953693,26.819116
ZAF-000657,-29.209278,26.820182
ZAF-000658,-29.201428,26.816082
ZAF-000659,-29.083689,27.019456
ZAF-000660,-29.192512,26.806948
ZAF-000661,-29.204345,26.819949
ZAF-000662,-29.169679,26.775614
ZAF-000663,-28.993191,26.888451
ZAF-000664,-29.169513,26.857784
ZAF-000665,-29.204094,26.787564
ZAF-000666,-29.410167,26.84178
ZAF-000667,-29.203328,26.810882
ZAF-000668,-29.188629,26.842483
ZAF-000669,-29.204345,26.833282
ZAF-000670,-29.388669,26.920283
ZAF-000671,-29.171846,26.804115
ZAF-000672,-29.174013,26.790615
ZAF-000673,-29.169346,26.800615
ZAF-000674,-29.206845,26.840283
ZAF-000675,-29.203661,26.812132
ZAF-000676,-29.198861,26.808882
ZAF-000677,-29.170346,26.818949
ZAF-000678,-29.170513,26.802282
ZAF-000679,-29.132988,26.757274
ZAF-000680,-29.221844,26.809448
ZAF-000681,-29.176836,26.808735
ZAF-000682,-28.412554,26.699621
ZAF-000683,-28.152569,26.71296
ZAF-000684,-28.107903,26.636624
ZAF-000685,-28.406554,26.701788
ZAF-000686,-28.406554,26.701788
ZAF-000687,-28.404054,26.700955
ZAF-000688,-28.392055,26.708622
ZAF-000689,-28.389222,26.704455
ZAF-000690,-28.407887,26.690954
ZAF-000691,-30.036294,25.772405
ZAF-000692,-30.020461,25.771405
ZAF-000693,-30.035794,25.772905
ZAF-000694,-30.035953,25.772373
ZAF-000695,-28.087913,27.141807
ZAF-000696,-28.087746,27.138307
ZAF-000697,-28.087912,27.14014
ZAF-000698,-28.075413,27.138141
ZAF-000699,-28.083093,27.13924
ZAF-000700,-27.190795,26.950985
ZAF-000701,-27.186628,26.952818
ZAF-000702,-27.184795,26.953485
