FID,the_geom,Educ_Code,Educ_Name,Adm2_Name,Adm3_Name,Adm4_Name,Adm4_Code,Educ_Type,Latitude,Longitude,Accuracy,ADM4_COD_1,ADM3_NAM_1,ADM2_NAM_1,NUMBER
sle_educ_pt_steward_schools.18239,POINT (-12.190469433999965 8.052905957000064),SLE_Prim_1588,Fawe Pr. School,Moyamba,Dasse,Taninahun Gomoh,SLE03030310,Primary School,8.05290596,-12.19046943,Needs Validation - STEWARD Project,SLE03030310,Dasse,Moyamba,1588
sle_educ_pt_steward_schools.18240,POINT (-12.230261231999975 8.004114904000062),SLE_Prim_1589,R.C. Primary School,Moyamba,Dasse,Taninahun Kapuima,SLE03030311,Primary School,8.0041149,-12.23026123,Needs Validation - STEWARD Project,SLE03030311,Dasse,Moyamba,1589
sle_educ_pt_steward_schools.18241,POINT (-12.203404132999935 7.932041080000033),SLE_Prim_1590,U.B.C. Primary School,Moyamba,Lower Banta,Ngolala,SLE03030313,Primary School,7.93204108,-12.20340413,Needs Validation - STEWARD Project,SLE03030313,Dasse,Moyamba,1590
sle_educ_pt_steward_schools.18242,POINT (-12.334752983999977 8.220981708000068),SLE_Prim_1591,U.M. Primary School,Moyamba,Fakunya,Fakoi,SLE03030401,Primary School,8.22098171,-12.33475298,Needs Validation - STEWARD Project,SLE03030401,Fakunya,Moyamba,1591
sle_educ_pt_steward_schools.18243,POINT (-12.337943055999972 8.229514790000053),SLE_Prim_1592,Al - Qudus Primary school,Moyamba,Fakunya,Gandorhun -Central,SLE03030402,Primary School,8.22951479,-12.33794306,Needs Validation - STEWARD Project,SLE03030402,Fakunya,Moyamba,1592
sle_educ_pt_steward_schools.18244,POINT (-12.337177851999968 8.235437346000026),SLE_Prim_1593,D.E.C. Primary School,Moyamba,Fakunya,Gandorhun -Central,SLE03030402,Primary School,8.23543735,-12.33717785,Needs Validation - STEWARD Project,SLE03030402,Fakunya,Moyamba,1593
sle_educ_pt_steward_schools.18245,POINT (-12.407169522999936 8.298762687000021),SLE_Prim_1594,M.D.E.C. Primary School,Moyamba,Fakunya,Kovella,SLE03030403,Primary School,8.29876269,-12.40716952,Needs Validation - STEWARD Project,SLE03030403,Fakunya,Moyamba,1594
sle_educ_pt_steward_schools.18246,POINT (-12.431240301999935 8.283104526000045),SLE_Prim_1595,R.C. Primary School,Moyamba,Fakunya,Kovella,SLE03030403,Primary School,8.28310453,-12.4312403,Needs Validation - STEWARD Project,SLE03030403,Fakunya,Moyamba,1595
sle_educ_pt_steward_schools.18247,POINT (-12.400784095999938 8.251523679000059),SLE_Prim_1596,R.C.Primary School,Moyamba,Fakunya,Kovella,SLE03030403,Primary School,8.25152368,-12.4007841,Needs Validation - STEWARD Project,SLE03030403,Fakunya,Moyamba,1596
sle_educ_pt_steward_schools.18248,POINT (-12.349711448999926 8.281884568000066),SLE_Prim_1597,S.D.A. Primary School,Moyamba,Fakunya,Kpangulgo,SLE03030404,Primary School,8.28188457,-12.34971145,Needs Validation - STEWARD Project,SLE03030404,Fakunya,Moyamba,1597
sle_educ_pt_steward_schools.18249,POINT (-12.362843948999966 8.304101182000068),SLE_Prim_1598,U.M.C. Primary School,Moyamba,Fakunya,Kpangulgo,SLE03030404,Primary School,8.30410118,-12.36284395,Needs Validation - STEWARD Project,SLE03030404,Fakunya,Moyamba,1598
sle_educ_pt_steward_schools.18250,POINT (-12.333401669999944 8.245351858000049),SLE_Prim_1599,D.E.C. Primary School,Moyamba,Fakunya,Kunyafoi,SLE03030405,Primary School,8.24535186,-12.33340167,Needs Validation - STEWARD Project,SLE03030405,Fakunya,Moyamba,1599
sle_educ_pt_steward_schools.18251,POINT (-12.280926281999939 8.259139984000058),SLE_Prim_1600,I.C.S. Primary School,Moyamba,Fakunya,Kunyafoi,SLE03030405,Primary School,8.25913998,-12.28092628,Needs Validation - STEWARD Project,SLE03030405,Fakunya,Moyamba,1600
sle_educ_pt_steward_schools.18252,POINT (-12.321971378999933 8.309981701000027),SLE_Prim_1601,D.E.C. Primary School,Moyamba,Fakunya,Maninga,SLE03030406,Primary School,8.3099817,-12.32197138,Needs Validation - STEWARD Project,SLE03030406,Fakunya,Moyamba,1601
sle_educ_pt_steward_schools.18253,POINT (-12.29211683799997 8.297969928000043),SLE_Prim_1602,D.E.C. Primary School,Moyamba,Fakunya,Maninga,SLE03030406,Primary School,8.29796993,-12.29211684,Needs Validation - STEWARD Project,SLE03030406,Fakunya,Moyamba,1602
sle_educ_pt_steward_schools.18254,POINT (-12.288427595999963 8.32263924800003),SLE_Prim_1603,U.M.C. Primary School,Moyamba,Fakunya,Maninga,SLE03030406,Primary School,8.32263925,-12.2884276,Needs Validation - STEWARD Project,SLE03030406,Fakunya,Moyamba,1603
sle_educ_pt_steward_schools.18255,POINT (-12.266861760999973 8.159192562000044),SLE_Prim_1604,Fawa Primary School,Moyamba,Fakunya,Njawa,SLE03030407,Primary School,8.15919256,-12.26686176,Needs Validation - STEWARD Project,SLE03030407,Fakunya,Moyamba,1604
sle_educ_pt_steward_schools.18256,POINT (-12.248056427999927 8.169537203000061),SLE_Prim_1605,U.M.C. Primary School,Moyamba,Fakunya,Njawa,SLE03030407,Primary School,8.1695372,-12.24805643,Needs Validation - STEWARD Project,SLE03030407,Fakunya,Moyamba,1605
sle_educ_pt_steward_schools.18257,POINT (-12.301018281999973 8.204130761000044),SLE_Prim_1606,Fawa Primary School,Moyamba,Fakunya,Fakoi,SLE03030408,Primary School,8.20413076,-12.30101828,Needs Validation - STEWARD Project,SLE03030408,Fakunya,Moyamba,1606
sle_educ_pt_steward_schools.18258,POINT (-12.296851340999979 8.232854532000033),SLE_Prim_1607,D.E.C. Primary School,Moyamba,Fakunya,Songo,SLE03030408,Primary School,8.23285453,-12.29685134,Needs Validation - STEWARD Project,SLE03030408,Fakunya,Moyamba,1607
sle_educ_pt_steward_schools.18259,POINT (-12.266582807999953 8.251696378000076),SLE_Prim_1608,F.A.W.E. Primary School,Moyamba,Fakunya,Songo,SLE03030408,Primary School,8.25169638,-12.26658281,Needs Validation - STEWARD Project,SLE03030408,Fakunya,Moyamba,1608
sle_educ_pt_steward_schools.18260,POINT (-12.259024986999975 8.228342271000031),SLE_Prim_1609,U.M.C.Primary School,Moyamba,Fakunya,Songo,SLE03030408,Primary School,8.22834227,-12.25902499,Needs Validation - STEWARD Project,SLE03030408,Fakunya,Moyamba,1609
sle_educ_pt_steward_schools.18261,POINT (-12.327597738999941 8.327115513000024),SLE_Prim_1610,A.C.S. Primary School,Moyamba,Fakunya,Tangbla,SLE03030409,Primary School,8.32711551,-12.32759774,Needs Validation - STEWARD Project,SLE03030409,Fakunya,Moyamba,1610
sle_educ_pt_steward_schools.18262,POINT (-12.324737390999928 8.260465432000046),SLE_Prim_1611,Fawa Primary School,Moyamba,Fakunya,Tangbla,SLE03030409,Primary School,8.26046543,-12.32473739,Needs Validation - STEWARD Project,SLE03030409,Fakunya,Moyamba,1611
sle_educ_pt_steward_schools.18263,POINT (-12.22566870399993 8.271057541000062),SLE_Prim_1612,D.E.C. Primary School,Moyamba,Fakunya,To-Ndambalenga,SLE03030410,Primary School,8.27105754,-12.2256687,Needs Validation - STEWARD Project,SLE03030410,Fakunya,Moyamba,1612
sle_educ_pt_steward_schools.18264,POINT (-12.220246245999931 8.324986817000024),SLE_Prim_1613,Moyamba - Junction (A) Benevolent Islamic Pr. School,Moyamba,Fakunya,To-Ndambalenga,SLE03030410,Primary School,8.32498682,-12.22024625,Needs Validation - STEWARD Project,SLE03030410,Fakunya,Moyamba,1613
sle_educ_pt_steward_schools.18265,POINT (-12.21674231399993 8.321465677000049),SLE_Prim_1614,Moyamba - Junction (D) R.C. Primary School,Moyamba,Fakunya,To-Ndambalenga,SLE03030410,Primary School,8.32146568,-12.21674231,Needs Validation - STEWARD Project,SLE03030410,Fakunya,Moyamba,1614
sle_educ_pt_steward_schools.18266,POINT (-12.242751865999935 8.316054241000074),SLE_Prim_1615,R.C. Primary School,Moyamba,Fakunya,To-Ndambalenga,SLE03030410,Primary School,8.31605424,-12.24275187,Needs Validation - STEWARD Project,SLE03030410,Fakunya,Moyamba,1615
sle_educ_pt_steward_schools.18267,POINT (-12.235116044999927 8.298888410000075),SLE_Prim_1616,R.C. Primary School,Moyamba,Fakunya,To-Ndambalenga,SLE03030410,Primary School,8.29888841,-12.23511604,Needs Validation - STEWARD Project,SLE03030410,Fakunya,Moyamba,1616
sle_educ_pt_steward_schools.18268,POINT (-12.234038651999981 8.343822243000034),SLE_Prim_1617,R.C. Primary School,Moyamba,Fakunya,To-Ndambalenga,SLE03030410,Primary School,8.34382224,-12.23403865,Needs Validation - STEWARD Project,SLE03030410,Fakunya,Moyamba,1617
sle_educ_pt_steward_schools.18269,POINT (-12.257089891999954 8.281358044000058),SLE_Prim_1618,Waterloo (A) R.C. Primary School,Moyamba,Fakunya,To-Ndambalenga,SLE03030410,Primary School,8.28135804,-12.25708989,Needs Validation - STEWARD Project,SLE03030410,Fakunya,Moyamba,1618
sle_educ_pt_steward_schools.18270,POINT (-12.309635524999976 8.187743198000021),SLE_Prim_1619,Al -Qudus Primary School,Moyamba,Fakunya,Tullu,SLE03030411,Primary School,8.1877432,-12.30963552,Needs Validation - STEWARD Project,SLE03030411,Fakunya,Moyamba,1619
sle_educ_pt_steward_schools.18271,POINT (-12.354412413999967 8.159873558000072),SLE_Prim_1620,U.M.C. Primary School,Moyamba,Fakunya,Tullu,SLE03030411,Primary School,8.15987356,-12.35441241,Needs Validation - STEWARD Project,SLE03030411,Fakunya,Moyamba,1620
sle_educ_pt_steward_schools.18272,POINT (-12.847333378999963 7.8131877660000555),SLE_Prim_1621,Moyamba District Educational Primary School,Moyamba,Kagboro,Bumpetoke,SLE03030503,Primary School,7.81318777,-12.84733338,Needs Validation - STEWARD Project,SLE03030503,Kagboro,Moyamba,1621
sle_educ_pt_steward_schools.18273,POINT (-12.803012758999955 7.7988042080000355),SLE_Prim_1622,United Methodist Church Primary School,Moyamba,Kagboro,Bumpetoke,SLE03030503,Primary School,7.79880421,-12.80301276,Needs Validation - STEWARD Project,SLE03030503,Kagboro,Moyamba,1622
sle_educ_pt_steward_schools.18274,POINT (-12.763059700999975 7.893937633000064),SLE_Prim_1623,Rapio Educational Primary School,Moyamba,Kagboro,Konolor,SLE03030505,Primary School,7.89393763,-12.7630597,Needs Validation - STEWARD Project,SLE03030505,Kagboro,Moyamba,1623
sle_educ_pt_steward_schools.18275,POINT (-12.79851283399995 7.981199580000066),SLE_Prim_1624,Ahmaddiya Primary School,Moyamba,Kagboro,Mambo,SLE03030506,Primary School,7.98119958,-12.79851283,Needs Validation - STEWARD Project,SLE03030506,Kagboro,Moyamba,1624
sle_educ_pt_steward_schools.18276,POINT (-12.829475898999931 7.954245317000073),SLE_Prim_1625,U.M.C. Primary School,Moyamba,Kagboro,Mambo,SLE03030506,Primary School,7.95424532,-12.8294759,Needs Validation - STEWARD Project,SLE03030506,Kagboro,Moyamba,1625
sle_educ_pt_steward_schools.18277,POINT (-12.87130462999994 7.842489001000047),SLE_Prim_1626,U.M.C. Primary School,Moyamba,Kagboro,Mano,SLE03030507,Primary School,7.842489,-12.87130463,Needs Validation - STEWARD Project,SLE03030507,Kagboro,Moyamba,1626
sle_educ_pt_steward_schools.18278,POINT (-12.672803238999961 7.967107739000028),SLE_Prim_1627,Islamic Call Society Primary School,Moyamba,Kagboro,Mobeh,SLE03030508,Primary School,7.96710774,-12.67280324,Needs Validation - STEWARD Project,SLE03030508,Kagboro,Moyamba,1627
sle_educ_pt_steward_schools.18279,POINT (-12.712240860999941 7.944622375000051),SLE_Prim_1628,U.M.C. Primary School,Moyamba,Kagboro,Mofuss,SLE03030509,Primary School,7.94462238,-12.71224086,Needs Validation - STEWARD Project,SLE03030509,Kagboro,Moyamba,1628
sle_educ_pt_steward_schools.18280,POINT (-12.708683805999954 8.003796339000075),SLE_Prim_1629,U.M.C. Primary School,Moyamba,Kagboro,Mofuss,SLE03030509,Primary School,8.00379634,-12.70868381,Needs Validation - STEWARD Project,SLE03030509,Kagboro,Moyamba,1629
sle_educ_pt_steward_schools.18281,POINT (-12.642906875999927 7.95360749200006),SLE_Prim_1630,U.M.C. Priamry School,Moyamba,Kagboro,Mokobo,SLE03030512,Primary School,7.95360749,-12.64290688,Needs Validation - STEWARD Project,SLE03030512,Kagboro,Moyamba,1630
sle_educ_pt_steward_schools.18282,POINT (-12.739424717999952 7.877531691000058),SLE_Prim_1631,U.M.C. Primary School,Moyamba,Kagboro,Mopaileh,SLE03030513,Primary School,7.87753169,-12.73942472,Needs Validation - STEWARD Project,SLE03030513,Kagboro,Moyamba,1631
sle_educ_pt_steward_schools.18283,POINT (-12.821098444999961 8.000355755000044),SLE_Prim_1632,Ahmaddiya Primary School,Moyamba,Kagboro,Moyah,SLE03030514,Primary School,8.00035576,-12.82109844,Needs Validation - STEWARD Project,SLE03030514,Kagboro,Moyamba,1632
sle_educ_pt_steward_schools.18284,POINT (-12.58774355099996 7.9656000980000385),SLE_Prim_1633,Islamic Call Society Primary School,Moyamba,Kagboro,Moyibo,SLE03030515,Primary School,7.9656001,-12.58774355,Needs Validation - STEWARD Project,SLE03030515,Kagboro,Moyamba,1633
sle_educ_pt_steward_schools.18285,POINT (-12.886933241999941 8.02695804900003),SLE_Prim_1634,U.M.C.Primary School,Moyamba,Kagboro,Rembe,SLE03030517,Primary School,8.02695805,-12.88693324,Needs Validation - STEWARD Project,SLE03030517,Kagboro,Moyamba,1634
sle_educ_pt_steward_schools.18286,POINT (-12.832540534999964 7.865748261000022),SLE_Prim_1635,U.M.C. Primary School,Moyamba,Kagboro,Thumba B,SLE03030519,Primary School,7.86574826,-12.83254054,Needs Validation - STEWARD Project,SLE03030519,Kagboro,Moyamba,1635
sle_educ_pt_steward_schools.18287,POINT (-12.807575505999978 8.004198102000032),SLE_Prim_1636,Islamic Call Society Primary School,Moyamba,Kagboro,Yondu,SLE03030521,Primary School,8.0041981,-12.80757551,Needs Validation - STEWARD Project,SLE03030521,Kagboro,Moyamba,1636
sle_educ_pt_steward_schools.18288,POINT (-12.849558077999973 7.966742859000021),SLE_Prim_1637,U.M.C. Primary School,Moyamba,Kagboro,Yondu,SLE03030521,Primary School,7.96674286,-12.84955808,Needs Validation - STEWARD Project,SLE03030521,Kagboro,Moyamba,1637
sle_educ_pt_steward_schools.18289,POINT (-12.34176800299997 8.023399787000074),SLE_Prim_1638,Kulafai Rashideen Primary School,Moyamba,Kaiyamba,Angigboya,SLE03030601,Primary School,8.02339979,-12.341768,Needs Validation - STEWARD Project,SLE03030601,Kaiyamba,Moyamba,1638
sle_educ_pt_steward_schools.18290,POINT (-12.420999309999956 8.059887984000056),SLE_Prim_1639,Rapid Primary School,Moyamba,Kaiyamba,Angigboya,SLE03030601,Primary School,8.05988798,-12.42099931,Needs Validation - STEWARD Project,SLE03030601,Kaiyamba,Moyamba,1639
sle_educ_pt_steward_schools.18291,POINT (-12.387676398999929 8.05602616300007),SLE_Prim_1640,S.L.C. Primary School,Moyamba,Kaiyamba,Angigboya,SLE03030601,Primary School,8.05602616,-12.3876764,Needs Validation - STEWARD Project,SLE03030601,Kaiyamba,Moyamba,1640
sle_educ_pt_steward_schools.18292,POINT (-12.431299664999926 8.15837160700005),SLE_Prim_1641,Ahmadiyya Primary School,Moyamba,Kaiyamba,Koromboya,SLE03030602,Primary School,8.15837161,-12.43129966,Needs Validation - STEWARD Project,SLE03030602,Kaiyamba,Moyamba,1641
sle_educ_pt_steward_schools.18293,POINT (-12.430866789999982 8.160826843000052),SLE_Prim_1642,Central Primary School,Moyamba,Kaiyamba,Koromboya,SLE03030602,Primary School,8.16082684,-12.43086679,Needs Validation - STEWARD Project,SLE03030602,Kaiyamba,Moyamba,1642
sle_educ_pt_steward_schools.18294,POINT (-12.433914822999952 8.163548155000058),SLE_Prim_1643,District Education Committee Primary School,Moyamba,Kaiyamba,Koromboya,SLE03030602,Primary School,8.16354816,-12.43391482,Needs Validation - STEWARD Project,SLE03030602,Kaiyamba,Moyamba,1643
sle_educ_pt_steward_schools.18295,POINT (-12.433366454999941 8.154263970000045),SLE_Prim_1644,Islamic Call Society Primary School,Moyamba,Kaiyamba,Koromboya,SLE03030602,Primary School,8.15426397,-12.43336646,Needs Validation - STEWARD Project,SLE03030602,Kaiyamba,Moyamba,1644
sle_educ_pt_steward_schools.18296,POINT (-12.42766654999997 8.154968826000072),SLE_Prim_1645,Kulafy Rashideen Primary School,Moyamba,Kaiyamba,Koromboya,SLE03030602,Primary School,8.15496883,-12.42766655,Needs Validation - STEWARD Project,SLE03030602,Kaiyamba,Moyamba,1645
sle_educ_pt_steward_schools.18297,POINT (-12.43088764099997 8.158983489000036),SLE_Prim_1646,Primary School,Moyamba,Kaiyamba,Koromboya,SLE03030602,Primary School,8.15898349,-12.43088764,Needs Validation - STEWARD Project,SLE03030602,Kaiyamba,Moyamba,1646
sle_educ_pt_steward_schools.18298,POINT (-12.44242325099998 8.16475872600006),SLE_Prim_1647,St. Michaels Primary School,Moyamba,Kaiyamba,Koromboya,SLE03030602,Primary School,8.16475873,-12.44242325,Needs Validation - STEWARD Project,SLE03030602,Kaiyamba,Moyamba,1647
sle_educ_pt_steward_schools.18299,POINT (-12.431263392999938 8.159790139000052),SLE_Prim_1648,United Methodist Church Primary School,Moyamba,Kaiyamba,Koromboya,SLE03030602,Primary School,8.15979014,-12.43126339,Needs Validation - STEWARD Project,SLE03030602,Kaiyamba,Moyamba,1648
sle_educ_pt_steward_schools.18300,POINT (-12.430866789999982 8.160826843000052),SLE_Prim_1649,United Methodist Church Primary School,Moyamba,Kaiyamba,Koromboya,SLE03030602,Primary School,8.16082684,-12.43086679,Needs Validation - STEWARD Project,SLE03030602,Kaiyamba,Moyamba,1649
sle_educ_pt_steward_schools.18301,POINT (-12.446071857999982 8.085492756000065),SLE_Prim_1650,R.C. Primary School,Moyamba,Kaiyamba,Kpange,SLE03030603,Primary School,8.08549276,-12.44607186,Needs Validation - STEWARD Project,SLE03030603,Kaiyamba,Moyamba,1650
sle_educ_pt_steward_schools.18302,POINT (-12.40417940499998 8.137839378000024),SLE_Prim_1651,U.M.C. Primary School,Moyamba,Kaiyamba,Lungili,SLE03030604,Primary School,8.13783938,-12.4041794,Needs Validation - STEWARD Project,SLE03030604,Kaiyamba,Moyamba,1651
sle_educ_pt_steward_schools.18303,POINT (-12.326606642999934 8.120456672000046),SLE_Prim_1652,W.A.M. Primary School,Moyamba,Kaiyamba,Lungili,SLE03030604,Primary School,8.12045667,-12.32660664,Needs Validation - STEWARD Project,SLE03030604,Kaiyamba,Moyamba,1652
sle_educ_pt_steward_schools.18304,POINT (-12.467523975999939 8.218397200000027),SLE_Prim_1653,D.E.C. Primary School,Moyamba,Kaiyamba,Mendegelema,SLE03030605,Primary School,8.2183972,-12.46752398,Needs Validation - STEWARD Project,SLE03030605,Kaiyamba,Moyamba,1653
sle_educ_pt_steward_schools.18305,POINT (-12.492837609999981 8.172584097000026),SLE_Prim_1654,U.M.C. Primary School,Moyamba,Kaiyamba,Mendegelema,SLE03030605,Primary School,8.1725841,-12.49283761,Needs Validation - STEWARD Project,SLE03030605,Kaiyamba,Moyamba,1654
sle_educ_pt_steward_schools.18306,POINT (-12.421052034999946 8.165355042000044),SLE_Prim_1655,Ahmadiyya Primary School,Moyamba,Kaiyamba,Mosoe,SLE03030606,Primary School,8.16535504,-12.42105204,Needs Validation - STEWARD Project,SLE03030606,Kaiyamba,Moyamba,1655
sle_educ_pt_steward_schools.18307,POINT (-12.405065751999928 8.17895218600006),SLE_Prim_1656,M.D.E.C. Primary School,Moyamba,Kaiyamba,Mosoe,SLE03030606,Primary School,8.17895219,-12.40506575,Needs Validation - STEWARD Project,SLE03030606,Kaiyamba,Moyamba,1656
sle_educ_pt_steward_schools.18308,POINT (-12.409253431999957 8.186343849000025),SLE_Prim_1657,R.C. Primary School,Moyamba,Kaiyamba,Mosoe,SLE03030606,Primary School,8.18634385,-12.40925343,Needs Validation - STEWARD Project,SLE03030606,Kaiyamba,Moyamba,1657
sle_educ_pt_steward_schools.18309,POINT (-12.438471135999976 8.204151996000064),SLE_Prim_1658,S.D.A. Primary School,Moyamba,Kaiyamba,Mosoe,SLE03030606,Primary School,8.204152,-12.43847114,Needs Validation - STEWARD Project,SLE03030606,Kaiyamba,Moyamba,1658
sle_educ_pt_steward_schools.18310,POINT (-12.426118289999977 8.160236405000035),SLE_Prim_1659,Sierra Leone Church Primary School,Moyamba,Kaiyamba,Mosoe,SLE03030606,Primary School,8.1602364,-12.42611829,Needs Validation - STEWARD Project,SLE03030606,Kaiyamba,Moyamba,1659
sle_educ_pt_steward_schools.18311,POINT (-12.406120334999969 8.213541707000047),SLE_Prim_1660,U.M.C. Primary School,Moyamba,Kaiyamba,Mosoe,SLE03030606,Primary School,8.21354171,-12.40612034,Needs Validation - STEWARD Project,SLE03030606,Kaiyamba,Moyamba,1660
sle_educ_pt_steward_schools.18312,POINT (-12.426163540999937 8.163083243000074),SLE_Prim_1661,United Methodist Church Primary School,Moyamba,Kaiyamba,Mosoe,SLE03030606,Primary School,8.16308324,-12.42616354,Needs Validation - STEWARD Project,SLE03030606,Kaiyamba,Moyamba,1661
sle_educ_pt_steward_schools.18313,POINT (-12.297810826999978 8.068400960000076),SLE_Prim_1662,F.E.W.A.Primary School,Moyamba,Kaiyamba,Angigboya,SLE03030607,Primary School,8.06840096,-12.29781083,Needs Validation - STEWARD Project,SLE03030607,Kaiyamba,Moyamba,1662
